t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW,P_direct_kW,lockup,eng_rpm_locked
5470.0000,76.8117,21.3366,0.8601,120044.1477,49.4060,49.4060,1.0000,1541.8872
5471.0000,76.7864,21.3296,0.8096,120065.4839,46.0507,46.0507,1.0000,1541.3789
5472.0000,76.6805,21.3001,0.7581,120086.8052,35.7344,35.7344,1.0000,1539.2532
5473.0000,76.4778,21.2438,0.7060,120108.0677,48.5743,48.5743,1.0000,1535.1842
5474.0000,76.6140,21.2817,0.6533,120129.3295,50.5332,50.5332,1.0000,1537.9191
5475.0000,76.6725,21.2979,0.6002,120150.6230,43.9468,43.9468,1.0000,1539.0933
5476.0000,76.5910,21.2753,0.5470,120171.9164,34.3171,34.3171,1.0000,1537.4570
5477.0000,76.5131,21.2536,0.4940,120193.1764,39.6654,39.6654,1.0000,1535.8935
5478.0000,76.3957,21.2210,0.4415,120214.4133,37.7719,37.7719,1.0000,1533.5373
5479.0000,76.2180,21.1717,0.3897,120235.6082,38.8772,38.8772,1.0000,1529.9688
5480.0000,76.1715,21.1588,0.3389,120256.7746,39.0224,39.0224,1.0000,1529.0364
5481.0000,76.0219,21.1172,0.2893,120277.9164,30.2361,30.2361,1.0000,1526.0330
5482.0000,75.7042,21.0289,0.2412,120298.9912,27.7583,27.7583,1.0000,1519.6555
5483.0000,75.5652,20.9903,0.1947,120319.9980,34.5388,34.5388,1.0000,1516.8648
5484.0000,75.5298,20.9805,0.1501,120340.9805,39.4616,39.4616,1.0000,1516.1549
5485.0000,75.6648,21.0180,0.1074,120361.9745,46.3148,46.2498,1.0000,1518.8652
5486.0000,75.8448,21.0680,0.0667,120383.0237,37.6451,37.6451,1.0000,1522.4789
5487.0000,75.7316,21.0365,0.0284,120404.0827,26.5374,26.5374,1.0000,1520.2047
5488.0000,75.4388,20.9552,-0.0074,120425.0818,20.5901,20.5901,1.0000,1514.3273
5489.0000,75.0738,20.8538,-0.0403,120445.9828,23.8212,23.8212,1.0000,1507.0017
5490.0000,74.8624,20.7951,-0.0705,120466.8058,26.7216,26.7216,1.0000,1502.7573
5491.0000,74.7980,20.7772,-0.0978,120487.5871,32.8703,32.8703,1.0000,1501.4640
5492.0000,74.7813,20.7726,-0.1222,120508.3580,36.3161,36.3161,1.0000,1501.1298
5493.0000,74.8138,20.7816,-0.1436,120529.1378,33.2940,33.2940,1.0000,1501.7817
5494.0000,74.9461,20.8184,-0.1620,120549.9348,37.4497,37.4497,1.0000,1504.4385
5495.0000,74.9778,20.8272,-0.1774,120570.7602,33.2805,33.2805,1.0000,1505.0733
5496.0000,74.9688,20.8247,-0.1897,120591.5900,27.1254,27.1254,1.0000,1504.8934
5497.0000,74.8380,20.7883,-0.1989,120612.3912,31.6345,31.6345,1.0000,1502.2669
5498.0000,74.9296,20.8138,-0.2050,120633.1859,40.8874,39.3131,1.0000,1504.1070
5499.0000,75.1072,20.8631,-0.2082,120654.0239,40.7425,39.3077,1.0000,1507.6708
5500.0000,75.3184,20.9218,-0.2084,120674.9125,48.4027,39.4003,1.0000,1511.9119
5501.0000,75.7901,21.0528,-0.2056,120695.9008,48.7015,39.9913,1.0000,1521.3808
5502.0000,76.1480,21.1522,-0.2001,120717.0060,43.7353,40.3463,1.0000,1528.5646
5503.0000,76.2742,21.1873,-0.1918,120738.1763,41.1052,40.2604,1.0000,1531.0966
5504.0000,76.4185,21.2274,-0.1808,120759.3854,38.4209,38.4209,1.0000,1533.9945
5505.0000,76.4923,21.2479,-0.1674,120780.6232,37.4447,37.4447,1.0000,1535.4750
5506.0000,76.5776,21.2716,-0.1517,120801.8822,38.9132,38.9132,1.0000,1537.1884
5507.0000,76.6854,21.3015,-0.1338,120823.1666,42.5470,39.9354,1.0000,1539.3510
5508.0000,76.9311,21.3697,-0.1140,120844.5009,42.4750,40.1877,1.0000,1544.2835
5509.0000,77.0452,21.4014,-0.0924,120865.8846,42.3229,40.1970,1.0000,1546.5736
5510.0000,77.0765,21.4101,-0.0693,120887.2954,35.3610,35.3610,1.0000,1547.2024
5511.0000,77.0182,21.3939,-0.0450,120908.7005,33.3369,33.3369,1.0000,1546.0323
5512.0000,77.1197,21.4221,-0.0196,120930.1001,46.4405,39.8329,1.0000,1548.0702
5513.0000,77.3042,21.4734,0.0066,120951.5527,39.6283,39.6283,1.0000,1551.7738
5514.0000,77.4541,21.5150,0.0333,120973.0431,46.5082,40.2652,1.0000,1554.7826
5515.0000,77.7092,21.5859,0.0604,120994.5923,49.4809,40.6914,1.0000,1559.9034
5516.0000,77.9675,21.6576,0.0877,121016.2116,54.1253,41.1472,1.0000,1565.0886
5517.0000,78.4091,21.7803,0.1148,121037.9294,56.2360,41.9783,1.0000,1573.9534
5518.0000,78.8571,21.9048,0.1416,121059.7666,64.3139,42.8516,1.0000,1582.9466
5519.0000,79.3115,22.0310,0.1678,121081.7378,60.0344,43.7115,1.0000,1592.0675
5520.0000,79.7228,22.1452,0.1932,121103.8283,58.0205,44.4954,1.0000,1600.3242
5521.0000,80.0714,22.2420,0.2175,121126.0247,54.1082,45.1510,1.0000,1607.3204
5522.0000,80.3950,22.3320,0.2404,121148.3064,61.3262,45.7914,1.0000,1613.8176
5523.0000,80.6599,22.4055,0.2617,121170.6789,54.2281,46.2788,1.0000,1619.1339
5524.0000,80.8873,22.4687,0.2811,121193.1145,57.5378,46.7245,1.0000,1623.6983
5525.0000,81.0913,22.5254,0.2986,121215.6176,47.3823,47.0854,1.0000,1627.7943
5526.0000,81.1316,22.5365,0.3138,121238.1428,54.8236,47.1616,1.0000,1628.6024
5527.0000,81.3192,22.5887,0.3266,121260.7085,49.6764,47.5191,1.0000,1632.3686
5528.0000,81.3969,22.6102,0.3369,121283.3060,52.2563,47.6699,1.0000,1633.9275
5529.0000,81.5691,22.6581,0.3446,121305.9345,62.6577,48.0470,1.0000,1637.3858
5530.0000,81.9259,22.7572,0.3496,121328.6421,64.7276,48.7936,1.0000,1644.5484
5531.0000,82.1169,22.8102,0.3519,121351.4372,46.7976,46.7976,1.0000,1648.3806
5532.0000,82.1219,22.8116,0.3514,121374.2414,54.8578,49.1203,1.0000,1648.4823
5533.0000,82.1660,22.8239,0.3481,121397.0628,47.6032,47.6032,1.0000,1649.3676
5534.0000,82.1666,22.8241,0.3421,121419.8840,53.4844,49.1421,1.0000,1649.3793
5535.0000,82.3024,22.8618,0.3334,121442.7276,56.3107,49.3960,1.0000,1652.1055
5536.0000,82.3381,22.8717,0.3221,121465.6032,44.4834,44.4834,1.0000,1652.8212
5537.0000,82.2644,22.8512,0.3083,121488.4630,45.3911,45.3911,1.0000,1651.3414
5538.0000,82.1227,22.8119,0.2922,121511.2984,38.1294,38.1294,1.0000,1648.4987
5539.0000,82.0331,22.7870,0.2739,121534.0932,43.9593,43.9593,1.0000,1646.6986
5540.0000,81.8766,22.7435,0.2536,121556.8572,43.0100,43.0100,1.0000,1643.5569
5541.0000,81.8344,22.7318,0.2316,121579.5924,47.2238,47.2238,1.0000,1642.7104
5542.0000,81.9649,22.7680,0.2079,121602.3409,51.0283,48.1611,1.0000,1645.3308
5543.0000,82.0203,22.7834,0.1828,121625.1192,45.5043,45.5043,1.0000,1646.4428
5544.0000,81.7915,22.7199,0.1565,121647.8869,9.9877,9.9877,1.0000,1641.8491
5545.0000,80.7296,22.4249,0.1296,121670.4615,-2.8106,0.0000,0.0000,1620.5337
5546.0000,79.6496,22.1249,0.1023,121692.7364,-3.9084,0.0000,0.0000,1598.8542
5547.0000,78.5696,21.8249,0.0751,121714.7113,-4.9662,0.0000,0.0000,1577.1747
5548.0000,77.4896,21.5249,0.0480,121736.3862,-5.9810,0.0000,0.0000,1555.4952
5549.0000,76.4096,21.2249,0.0213,121757.7611,-6.9503,0.0000,0.0000,1533.8157
5550.0000,75.3296,20.9249,-0.0048,121778.8360,-7.8722,0.0000,0.0000,1512.1362
5551.0000,74.2496,20.6249,-0.0301,121799.6108,-8.7449,0.0000,0.0000,1490.4568
5552.0000,73.2191,20.3386,-0.0545,121820.0885,-3.9477,0.0000,0.0000,1469.7704
5553.0000,72.3018,20.0838,-0.0778,121840.2959,-0.6553,0.0000,0.0000,1451.3562
5554.0000,71.6415,19.9004,-0.1000,121860.2801,13.3023,13.3023,1.0000,1438.1023
5555.0000,71.3990,19.8331,-0.1211,121880.1398,25.5896,25.5896,1.0000,1433.2352
5556.0000,71.3674,19.8243,-0.1410,121899.9677,27.2548,27.2548,1.0000,1432.5998
5557.0000,71.4167,19.8380,-0.1598,121919.7968,30.5630,28.8482,1.0000,1433.5890
5558.0000,71.3304,19.8140,-0.1772,121939.6263,26.2102,26.2102,1.0000,1431.8579
5559.0000,71.3685,19.8246,-0.1933,121959.4433,30.2405,28.7727,1.0000,1432.6229
5560.0000,71.4246,19.8402,-0.2078,121979.2747,30.3551,28.8686,1.0000,1433.7478
5561.0000,71.3222,19.8117,-0.2209,121999.1056,24.7638,24.7638,1.0000,1431.6923
5562.0000,71.2853,19.8015,-0.2323,122018.9114,25.6753,25.6753,1.0000,1430.9518
5563.0000,71.1933,19.7759,-0.2420,122038.6981,27.6062,27.6062,1.0000,1429.1063
5564.0000,71.0709,19.7419,-0.2501,122058.4619,23.0353,23.0353,1.0000,1426.6493
5565.0000,71.0252,19.7292,-0.2565,122078.1974,23.5214,23.5214,1.0000,1425.7317
5566.0000,70.9123,19.6979,-0.2612,122097.9094,25.3621,25.3621,1.0000,1423.4648
5567.0000,70.7382,19.6495,-0.2643,122117.5903,19.6443,19.6443,1.0000,1419.9700
5568.0000,70.6473,19.6242,-0.2658,122137.2243,22.7694,22.7694,1.0000,1418.1448
5569.0000,70.2545,19.5151,-0.2657,122156.8033,8.7862,8.7862,1.0000,1410.2606
5570.0000,69.7599,19.3778,-0.2642,122176.2490,9.8933,9.8933,1.0000,1400.3328
5571.0000,69.2957,19.2488,-0.2613,122195.5626,9.7134,9.7134,1.0000,1391.0143
5572.0000,68.8317,19.1199,-0.2571,122214.7485,8.3684,8.3684,1.0000,1381.6995
5573.0000,68.3377,18.9827,-0.2518,122233.8018,7.4290,7.4290,1.0000,1371.7835
5574.0000,68.0112,18.8920,-0.2454,122252.7341,15.4041,15.4041,1.0000,1365.2301
5575.0000,67.6774,18.7993,-0.2382,122271.5815,14.8413,14.8413,1.0000,1358.5281
5576.0000,67.4441,18.7345,-0.2301,122290.3509,10.3843,10.3843,1.0000,1353.8449
5577.0000,66.9491,18.5970,-0.2214,122309.0193,4.7669,4.7669,1.0000,1343.9083
5578.0000,66.5069,18.4741,-0.2121,122327.5500,11.7990,11.7990,1.0000,1335.0324
5579.0000,66.0809,18.3558,-0.2025,122345.9689,6.0017,6.0017,1.0000,1326.4818
5580.0000,65.7258,18.2572,-0.1927,122364.2676,15.8164,15.8164,1.0000,1319.3537
5581.0000,65.5341,18.2039,-0.1827,122382.4934,22.8044,19.5373,1.0000,1315.5046
5582.0000,65.5067,18.1963,-0.1727,122400.6965,19.5923,19.5923,1.0000,1314.9545
5583.0000,65.4415,18.1782,-0.1628,122418.8801,23.1429,19.7825,1.0000,1313.6467
5584.0000,65.4257,18.1738,-0.1532,122437.0546,24.9386,19.9599,1.0000,1313.3296
5585.0000,65.4930,18.1925,-0.1439,122455.2356,29.0014,20.2802,1.0000,1314.6795
5586.0000,65.5216,18.2004,-0.1351,122473.4386,20.2913,20.2913,1.0000,1315.2544
5587.0000,65.4065,18.1685,-0.1270,122491.6244,16.8757,16.8757,1.0000,1312.9436
5588.0000,65.2988,18.1386,-0.1197,122509.7704,25.2926,20.4938,1.0000,1310.7817
5589.0000,65.3973,18.1659,-0.1133,122527.9198,29.6123,20.8545,1.0000,1312.7594
5590.0000,65.5193,18.1998,-0.1080,122546.1027,28.9760,21.2328,1.0000,1315.2089
5591.0000,65.6521,18.2367,-0.1038,122564.3174,34.5635,21.6391,1.0000,1317.8747
5592.0000,65.9277,18.3133,-0.1009,122582.5970,31.8054,22.2507,1.0000,1323.4066
5593.0000,66.1627,18.3785,-0.0994,122600.9444,29.9785,22.7827,1.0000,1328.1227
5594.0000,66.3480,18.4300,-0.0995,122619.3458,34.6110,23.2317,1.0000,1331.8422
5595.0000,66.6620,18.5172,-0.1012,122637.8198,34.9037,23.8772,1.0000,1338.1470
5596.0000,66.9432,18.5953,-0.1048,122656.3741,36.4944,24.4532,1.0000,1343.7902
5597.0000,67.3494,18.7082,-0.1103,122675.0212,40.8608,25.2376,1.0000,1351.9451
5598.0000,67.7968,18.8325,-0.1178,122693.7859,47.9954,26.0857,1.0000,1360.9266
5599.0000,68.2452,18.9570,-0.1274,122712.6897,39.6376,26.8712,1.0000,1369.9271
5600.0000,68.6279,19.0633,-0.1394,122731.6995,41.1757,27.5412,1.0000,1377.6096
5601.0000,68.8636,19.1288,-0.1536,122750.8011,33.1616,27.9071,1.0000,1382.3392
5602.0000,69.0891,19.1914,-0.1703,122769.9590,36.5488,28.2667,1.0000,1386.8662
5603.0000,69.4067,19.2796,-0.1894,122789.1890,42.5805,28.7816,1.0000,1393.2421
5604.0000,69.7084,19.3635,-0.2110,122808.5158,35.6869,29.2171,1.0000,1399.2992
5605.0000,69.8065,19.3907,-0.2351,122827.9007,26.0263,26.0263,1.0000,1401.2678
5606.0000,69.8182,19.3940,-0.2617,122847.2908,28.2996,28.2996,1.0000,1401.5030
5607.0000,69.9063,19.4184,-0.2907,122866.6980,26.7194,26.7194,1.0000,1403.2702
5608.0000,69.8173,19.3937,-0.3220,122886.1092,18.8506,18.8506,1.0000,1401.4847
5609.0000,69.7625,19.3785,-0.3557,122905.4909,24.9679,24.9679,1.0000,1400.3853
5610.0000,69.8097,19.3916,-0.3916,122924.8761,26.8987,26.8987,1.0000,1401.3325
5611.0000,69.9556,19.4321,-0.4297,122944.2862,30.0908,28.5665,1.0000,1404.2608
5612.0000,70.0407,19.4557,-0.4699,122963.7340,23.3380,23.3380,1.0000,1405.9680
5613.0000,69.9216,19.4227,-0.5121,122983.1789,13.2881,13.2881,1.0000,1403.5773
5614.0000,69.6333,19.3426,-0.5560,123002.5616,13.0362,13.0362,1.0000,1397.7916
5615.0000,69.5542,19.3206,-0.6015,123021.8890,18.9387,18.9387,1.0000,1396.2029
5616.0000,69.4302,19.2862,-0.6485,123041.1940,14.3104,14.3104,1.0000,1393.7136
5617.0000,69.2149,19.2264,-0.6967,123060.4502,11.5092,11.5092,1.0000,1389.3918
5618.0000,69.0887,19.1913,-0.7461,123079.6527,18.0426,18.0426,1.0000,1386.8579
5619.0000,69.0789,19.1886,-0.7964,123098.8424,17.9241,17.9241,1.0000,1386.6616
5620.0000,69.0373,19.1770,-0.8476,123118.0257,14.3858,14.3858,1.0000,1385.8264
5621.0000,68.8524,19.1257,-0.8995,123137.1785,10.8947,10.8947,1.0000,1382.1143
5622.0000,68.7595,19.0999,-0.9517,123156.2868,17.4525,17.4525,1.0000,1380.2513
5623.0000,68.6538,19.0705,-1.0043,123175.3793,9.1675,9.1675,1.0000,1378.1290
5624.0000,68.5848,19.0513,-1.0569,123194.4358,13.3268,13.3268,1.0000,1376.7445
5625.0000,68.4451,19.0125,-1.1094,123213.4717,6.3690,6.3690,1.0000,1373.9393
5626.0000,68.2068,18.9463,-1.1615,123232.4518,8.0244,8.0244,1.0000,1369.1562
5627.0000,68.0277,18.8966,-1.2131,123251.3796,4.6500,4.6500,1.0000,1365.5600
5628.0000,67.9318,18.8700,-1.2640,123270.2561,15.7625,15.7625,1.0000,1363.6360
5629.0000,67.8863,18.8573,-1.3141,123289.1263,9.9506,9.9506,1.0000,1362.7213
5630.0000,67.9890,18.8858,-1.3633,123307.9925,16.4081,16.4081,1.0000,1364.7839
5631.0000,68.0083,18.8912,-1.4115,123326.8869,7.6682,7.6682,1.0000,1365.1704
5632.0000,67.9049,18.8625,-1.4583,123345.7635,5.8475,5.8475,1.0000,1363.0960
5633.0000,67.8664,18.8518,-1.5037,123364.6173,10.2322,10.2322,1.0000,1362.3222
5634.0000,67.9799,18.8833,-1.5476,123383.4820,15.2503,15.2503,1.0000,1364.6020
5635.0000,68.2333,18.9537,-1.5899,123402.3975,17.6880,17.5712,1.0000,1369.6887
5636.0000,68.5274,19.0354,-1.6305,123421.3888,19.7772,17.6553,1.0000,1375.5905
5637.0000,68.9522,19.1534,-1.6693,123440.4784,24.1440,17.9622,1.0000,1384.1182
5638.0000,69.3501,19.2639,-1.7063,123459.6887,18.7782,18.1749,1.0000,1392.1065
5639.0000,69.5822,19.3284,-1.7411,123478.9858,16.0839,16.0839,1.0000,1396.7653
5640.0000,69.6865,19.3574,-1.7737,123498.3348,7.2490,7.2490,1.0000,1398.8582
5641.0000,69.5754,19.3265,-1.8038,123517.6777,4.0961,4.0961,1.0000,1396.6292
5642.0000,69.5072,19.3076,-1.8313,123536.9948,4.5132,4.5132,1.0000,1395.2598
5643.0000,69.4460,19.2905,-1.8562,123556.2947,3.2246,3.2246,1.0000,1394.0303
5644.0000,69.4988,19.3052,-1.8785,123575.5837,12.1639,12.1639,1.0000,1395.0909
5645.0000,69.6493,19.3470,-1.8982,123594.9083,13.0210,13.0210,1.0000,1398.1118
5646.0000,69.8626,19.4063,-1.9153,123614.2802,19.1841,15.1667,1.0000,1402.3930
5647.0000,70.2016,19.5004,-1.9297,123633.7376,14.5608,14.5608,1.0000,1409.1984
5648.0000,70.4344,19.5651,-1.9415,123653.2699,12.7721,12.7721,1.0000,1413.8720
5649.0000,70.5102,19.5862,-1.9507,123672.8512,4.5754,4.5754,1.0000,1415.3939
5650.0000,70.5782,19.6051,-1.9572,123692.4440,9.4896,9.4896,1.0000,1416.7593
5651.0000,70.6728,19.6313,-1.9611,123712.0642,7.0087,7.0087,1.0000,1418.6578
5652.0000,70.7943,19.6651,-1.9625,123731.7064,18.0560,14.1402,1.0000,1421.0952
5653.0000,71.1227,19.7563,-1.9615,123751.4208,15.3364,14.3230,1.0000,1427.6886
5654.0000,71.2487,19.7913,-1.9580,123771.1986,8.7720,8.7720,1.0000,1430.2185
5655.0000,71.1914,19.7754,-1.9523,123790.9861,3.2637,3.2637,1.0000,1429.0667
5656.0000,71.1261,19.7572,-1.9444,123810.7540,1.3368,1.3368,1.0000,1427.7561
5657.0000,71.0401,19.7334,-1.9346,123830.4957,5.4280,5.4280,1.0000,1426.0301
5658.0000,71.0135,19.7260,-1.9228,123850.2286,3.1452,3.1452,1.0000,1425.4962
5659.0000,70.9970,19.7214,-1.9094,123869.9483,7.2202,7.2202,1.0000,1425.1647
5660.0000,71.2111,19.7808,-1.8943,123889.6907,19.5732,12.1231,1.0000,1429.4619
5661.0000,71.6128,19.8924,-1.8778,123909.5255,22.4182,12.6198,1.0000,1437.5263
5662.0000,72.0466,20.0129,-1.8599,123929.4786,20.2690,13.1653,1.0000,1446.2342
5663.0000,72.2123,20.0590,-1.8409,123949.5190,10.6725,10.6725,1.0000,1449.5614
5664.0000,72.2795,20.0776,-1.8209,123969.5824,15.7318,13.0972,1.0000,1450.9088
5665.0000,72.4527,20.1257,-1.8001,123989.6853,15.5031,13.2032,1.0000,1454.3856
5666.0000,72.7006,20.1946,-1.7786,124009.8440,18.8776,13.4702,1.0000,1459.3621
5667.0000,72.7893,20.2192,-1.7567,124030.0561,10.7156,10.7156,1.0000,1461.1428
5668.0000,72.7449,20.2069,-1.7346,124050.2706,8.6444,8.6444,1.0000,1460.2527
5669.0000,72.8566,20.2379,-1.7125,124070.4877,17.4404,13.2349,1.0000,1462.4931
5670.0000,73.0139,20.2816,-1.6904,124090.7488,17.1237,13.3953,1.0000,1465.6514
5671.0000,73.2114,20.3365,-1.6686,124111.0607,14.0705,13.6335,1.0000,1469.6166
5672.0000,73.2221,20.3395,-1.6472,124131.3995,13.2273,13.2273,1.0000,1469.8302
5673.0000,73.3996,20.3888,-1.6263,124151.7597,20.7027,13.7937,1.0000,1473.3943
5674.0000,73.4915,20.4143,-1.6061,124172.1691,11.3726,11.3726,1.0000,1475.2382
5675.0000,73.4861,20.4128,-1.5868,124192.5807,14.2868,13.7724,1.0000,1475.1298
5676.0000,73.5366,20.4268,-1.5685,124213.0013,14.9932,13.8085,1.0000,1476.1448
5677.0000,73.5974,20.4437,-1.5512,124233.4360,16.1841,13.8752,1.0000,1477.3641
5678.0000,73.5680,20.4356,-1.5351,124253.8817,7.0701,7.0701,1.0000,1476.7747
5679.0000,73.4130,20.3925,-1.5202,124274.2944,10.1516,10.1516,1.0000,1473.6631
5680.0000,73.4239,20.3955,-1.5066,124294.6849,16.5079,13.4679,1.0000,1473.8809
5681.0000,73.4121,20.3923,-1.4944,124315.0816,12.1154,12.1154,1.0000,1473.6458
5682.0000,73.3858,20.3849,-1.4834,124335.4689,17.5743,13.4078,1.0000,1473.1164
5683.0000,73.5686,20.4357,-1.4738,124355.8781,21.7763,13.7804,1.0000,1476.7866
5684.0000,73.6980,20.4717,-1.4656,124376.3351,16.3279,14.0228,1.0000,1479.3839
5685.0000,73.6694,20.4637,-1.4586,124396.8055,11.1394,11.1394,1.0000,1478.8100
5686.0000,73.4518,20.4033,-1.4530,124417.2449,0.9819,0.9819,1.0000,1474.4421
5687.0000,73.1968,20.3324,-1.4485,124437.6066,11.2689,11.2689,1.0000,1469.3222
5688.0000,73.2146,20.3374,-1.4452,124457.9424,12.8755,12.8755,1.0000,1469.6810
5689.0000,73.0576,20.2938,-1.4430,124478.2648,4.9508,4.9508,1.0000,1466.5289
5690.0000,72.8488,20.2358,-1.4417,124498.5291,6.8483,6.8483,1.0000,1462.3374
5691.0000,72.6917,20.1921,-1.4412,124518.7453,4.5064,4.5064,1.0000,1459.1835
5692.0000,72.4162,20.1156,-1.4415,124538.8986,4.9619,4.9619,1.0000,1453.6534
5693.0000,72.1356,20.0377,-1.4423,124558.9771,3.9201,3.9201,1.0000,1448.0204
5694.0000,71.9690,19.9914,-1.4435,124578.9904,5.7685,5.7685,1.0000,1444.6761
5695.0000,71.7326,19.9257,-1.4450,124598.9519,2.3831,2.3831,1.0000,1439.9311
5696.0000,71.4236,19.8399,-1.4466,124618.8369,-0.1737,0.0000,0.0000,1433.7288
5697.0000,71.0871,19.7464,-1.4482,124638.6278,-0.7227,0.0000,0.0000,1426.9740
5698.0000,70.6818,19.6338,-1.4496,124658.3159,2.5728,2.5728,1.0000,1418.8388
5699.0000,70.6174,19.6159,-1.4507,124677.9328,15.2788,9.4542,1.0000,1417.5448
5700.0000,70.7054,19.6404,-1.4512,124697.5613,14.0494,9.7351,1.0000,1419.3110
5701.0000,70.6402,19.6223,-1.4511,124717.1935,9.6338,9.6338,1.0000,1418.0019
5702.0000,70.5489,19.5969,-1.4502,124736.8034,8.1141,8.1141,1.0000,1416.1701
5703.0000,70.3702,19.5473,-1.4483,124756.3806,3.1433,3.1433,1.0000,1412.5838
5704.0000,68.0282,18.8967,-1.4453,124775.7115,-125.5347,0.0000,0.0000,1365.5710
5705.0000,64.2572,17.8492,-1.4414,124794.0845,-120.2614,0.0000,0.0000,1289.8737
5706.0000,60.4862,16.8017,-1.4365,124811.4100,-114.6875,0.0000,0.0000,1214.1765
5707.0000,56.7153,15.7542,-1.4308,124827.6880,-108.8334,0.0000,0.0000,1138.4792
5708.0000,52.9443,14.7067,-1.4245,124842.9185,-102.7193,0.0000,0.0000,1062.7819
5709.0000,49.1733,13.6592,-1.4176,124857.1015,-96.3653,0.0000,0.0000,987.0847
5710.0000,45.4023,12.6117,-1.4104,124870.2370,-89.7911,0.0000,0.0000,911.3874
5711.0000,41.6313,11.5643,-1.4030,124882.3250,-83.0160,0.0000,0.0000,835.6902
5712.0000,37.8603,10.5168,-1.3956,124893.3655,-76.0590,0.0000,0.0000,759.9929
5713.0000,34.0893,9.4693,-1.3884,124903.3585,-68.9384,0.0000,0.0000,684.2957
5714.0000,30.3184,8.4218,-1.3814,124912.3040,-61.6723,0.0000,0.0000,608.5984
5715.0000,26.5474,7.3743,-1.3749,124920.2020,-54.2779,0.0000,0.0000,532.9011
5716.0000,22.7764,6.3268,-1.3690,124927.0525,-46.7724,0.0000,0.0000,457.2039
5717.0000,19.0054,5.2793,-1.3638,124932.8555,-39.1724,0.0000,0.0000,381.5066
5718.0000,15.2344,4.2318,-1.3593,124937.6111,-31.4940,0.0000,0.0000,305.8094
5719.0000,11.4634,3.1843,-1.3558,124941.3191,-23.7533,0.0000,0.0000,230.1121
5720.0000,7.6924,2.1368,-1.3532,124943.9796,-15.9659,0.0000,0.0000,154.4149
5721.0000,4.0952,1.1375,-1.3516,124945.5998,-6.5217,0.0000,0.0000,82.2046
5722.0000,2.1751,0.6042,-1.3508,124946.4384,-1.7279,0.0000,0.0000,43.6628
5723.0000,1.1713,0.3254,-1.3503,124946.8890,-0.5448,0.0000,0.0000,23.5116
5724.0000,0.6307,0.1752,-1.3501,124947.1317,-0.1815,0.0000,0.0000,12.6605
5725.0000,0.3396,0.0943,-1.3499,124947.2623,-0.0653,0.0000,0.0000,6.8174
5726.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5727.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5728.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5729.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5730.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5731.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5732.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5733.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5734.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5735.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5736.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5737.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5738.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5739.0000,0.0000,0.0000,-1.3499,124947.3302,-0.0000,0.0000,0.0000,0.0000
5740.0000,0.0000,0.0000,-1.3499,124947.3302,0.0000,0.0000,0.0000,0.0000
5741.0000,3.1390,0.8720,-1.3495,124947.7303,5.5463,0.0000,0.0000,63.0120
5742.0000,6.6261,1.8406,-1.3481,124949.0866,11.7153,0.0000,0.0000,133.0092
5743.0000,10.1099,2.8083,-1.3457,124951.4112,17.8843,0.0000,0.0000,202.9420
5744.0000,13.5864,3.7740,-1.3423,124954.7025,24.0308,0.0000,0.0000,272.7271
5745.0000,17.0496,4.7360,-1.3378,124958.9579,30.1166,0.0000,0.0000,342.2463
5746.0000,20.4920,5.6922,-1.3322,124964.1726,36.0895,0.0000,0.0000,411.3487
5747.0000,23.9047,6.6402,-1.3252,124970.3396,41.8844,0.0000,0.0000,479.8527
5748.0000,27.2771,7.5770,-1.3170,124977.4492,47.4267,0.0000,0.0000,547.5496
5749.0000,30.5979,8.4994,-1.3073,124985.4887,52.6360,0.0000,0.0000,614.2089
5750.0000,33.8546,9.4041,-1.2960,124994.4421,57.4304,0.0000,0.0000,679.5839
5751.0000,37.0347,10.2874,-1.2830,125004.2897,61.7316,0.0000,0.0000,743.4189
5752.0000,40.1252,11.1459,-1.2682,125015.0086,65.4704,0.0000,0.0000,805.4570
5753.0000,43.1138,11.9760,-1.2513,125026.5720,68.5915,0.0000,0.0000,865.4485
5754.0000,45.9887,12.7746,-1.2324,125038.9501,71.0575,0.0000,0.0000,923.1593
