t_s,v_kmh,grade_pct,P_wheel_kW,P_direct_kW,P_bus_kW,P_batt_kW,E_batt_kWh,P_regen_capt_kW
2388.5000,87.1026,0.6840,45.7124,45.7124,2.0000,7.5146,-2.0753,0.0000
2388.6000,87.0708,0.6812,46.2141,46.2141,2.0000,7.5146,-2.0751,0.0000
2388.7000,87.0410,0.6784,47.0316,47.0316,2.0000,7.5146,-2.0749,0.0000
2388.8000,87.0132,0.6756,48.3991,48.3991,2.0000,7.5146,-2.0747,0.0000
2388.9000,86.9897,0.6728,49.8335,49.8335,2.0000,7.5146,-2.0745,0.0000
2389.0000,86.9683,0.6699,51.3084,51.3084,2.0000,7.5146,-2.0742,0.0000
2389.1000,86.9516,0.6671,53.1644,53.1644,2.0000,7.5146,-2.0740,0.0000
2389.2000,86.9386,0.6642,54.5935,54.5935,2.0000,7.5146,-2.0738,0.0000
2389.3000,86.9283,0.6613,55.2515,55.2515,2.0000,7.5146,-2.0736,0.0000
2389.4000,86.9185,0.6584,55.4440,55.4440,2.0000,7.5146,-2.0734,0.0000
2389.5000,86.9092,0.6555,55.1139,55.1139,2.0000,7.5146,-2.0732,0.0000
2389.6000,86.8982,0.6525,54.2343,54.2343,2.0000,7.5146,-2.0730,0.0000
2389.7000,86.8855,0.6496,53.7593,53.7593,2.0000,7.5146,-2.0728,0.0000
2389.8000,86.8727,0.6466,54.4669,54.4669,2.0000,7.5146,-2.0726,0.0000
2389.9000,86.8633,0.6436,55.8511,55.8511,2.0000,7.5146,-2.0724,0.0000
2390.0000,86.8567,0.6406,57.1852,56.0699,3.2885,6.2648,-2.0722,0.0000
2390.1000,86.8534,0.6376,58.5575,56.0823,4.8594,4.7410,-2.0720,0.0000
2390.2000,86.8531,0.6346,59.6990,56.1003,6.1573,3.4820,-2.0719,0.0000
2390.3000,86.8549,0.6316,60.1659,56.1205,6.6733,2.9815,-2.0718,0.0000
2390.4000,86.8568,0.6285,60.2226,56.1409,6.7153,2.9407,-2.0717,0.0000
2390.5000,86.8590,0.6255,60.1324,56.1608,6.5882,3.0641,-2.0717,0.0000
2390.6000,86.8607,0.6224,59.8495,56.1791,6.2401,3.4017,-2.0716,0.0000
2390.7000,86.8619,0.6193,59.8974,56.1976,6.2741,3.3687,-2.0715,0.0000
2390.8000,86.8640,0.6163,60.5475,56.2193,7.0001,2.6645,-2.0714,0.0000
2390.9000,86.8683,0.6132,61.7270,56.2467,8.3311,1.3735,-2.0713,0.0000
2391.0000,86.8757,0.6101,63.2578,56.2815,10.0592,-0.3218,-2.0713,0.0000
2391.1000,86.8867,0.6069,64.8157,56.3240,11.8098,-2.1266,-2.0713,0.0000
2391.2000,86.9011,0.6038,65.7151,56.3707,12.7950,-3.1422,-2.0714,0.0000
2391.3000,86.9161,0.6007,65.8815,56.4180,12.9325,-3.2840,-2.0715,0.0000
2391.4000,86.9313,0.5976,66.1139,56.4663,13.1452,-3.5033,-2.0716,0.0000
2391.5000,86.9475,0.5944,66.9249,56.5183,14.0221,-4.4073,-2.0717,0.0000
2391.6000,86.9663,0.5912,67.4917,56.5729,14.6137,-5.0172,-2.0718,0.0000
2391.7000,86.9850,0.5881,67.3900,56.6267,14.4341,-4.8321,-2.0720,0.0000
2391.8000,87.0034,0.5849,67.7212,56.6819,14.7529,-5.1607,-2.0721,0.0000
2391.9000,87.0237,0.5817,68.8725,56.7426,16.0129,-6.4596,-2.0723,0.0000
2392.0000,87.0472,0.5785,69.8513,56.8078,17.0683,-7.5477,-2.0725,0.0000
2392.1000,87.0718,0.5753,71.3975,56.8804,18.7706,-9.3027,-2.0727,0.0000
2392.2000,87.1020,0.5721,73.9957,56.9655,21.6738,-12.2956,-2.0730,0.0000
2392.3000,87.1378,0.5689,75.3294,57.0569,23.1090,-13.7752,-2.0734,0.0000
2392.4000,87.1738,0.5657,74.9204,57.1458,22.5339,-13.1823,-2.0737,0.0000
2392.5000,87.2079,0.5625,74.1512,57.2304,21.5475,-12.1654,-2.0741,0.0000
2392.6000,87.2405,0.5593,73.1799,57.3097,20.3338,-10.9142,-2.0744,0.0000
2392.7000,87.2703,0.5561,71.6929,57.3813,18.5332,-9.0579,-2.0747,0.0000
2392.8000,87.2965,0.5528,70.3915,57.4460,16.9551,-7.4310,-2.0749,0.0000
2392.9000,87.3207,0.5496,68.9112,57.5030,15.1791,-5.6001,-2.0751,0.0000
2393.0000,87.3405,0.5464,66.6230,57.5484,12.4833,-2.8209,-2.0752,0.0000
2393.1000,87.3549,0.5431,63.7570,57.5793,9.1367,0.5921,-2.0753,0.0000
2393.2000,87.3625,0.5399,60.7040,57.5948,5.5918,4.0306,-2.0752,0.0000
2393.3000,87.3638,0.5366,58.0689,57.5972,2.5449,6.9861,-2.0750,0.0000
2393.4000,87.3602,0.5334,56.6088,56.6088,2.0000,7.5146,-2.0748,0.0000
2393.5000,87.3555,0.5301,56.2749,56.2749,2.0000,7.5146,-2.0746,0.0000
2393.6000,87.3507,0.5269,56.0699,56.0699,2.0000,7.5146,-2.0744,0.0000
2393.7000,87.3454,0.5237,55.8361,55.8361,2.0000,7.5146,-2.0742,0.0000
2393.8000,87.3398,0.5204,55.4453,55.4453,2.0000,7.5146,-2.0740,0.0000
2393.9000,87.3330,0.5172,54.4258,54.4258,2.0000,7.5146,-2.0738,0.0000
2394.0000,87.3233,0.5139,52.5776,52.5776,2.0000,7.5146,-2.0736,0.0000
2394.1000,87.3089,0.5107,50.2882,50.2882,2.0000,7.5146,-2.0734,0.0000
2394.2000,87.2896,0.5075,48.0588,48.0588,2.0000,7.5146,-2.0732,0.0000
2394.3000,87.2658,0.5042,46.0827,46.0827,2.0000,7.5146,-2.0730,0.0000
2394.4000,87.2383,0.5010,44.9935,44.9935,2.0000,7.5146,-2.0728,0.0000
2394.5000,87.2102,0.4978,45.2320,45.2320,2.0000,7.5146,-2.0725,0.0000
2394.6000,87.1841,0.4945,46.4817,46.4817,2.0000,7.5146,-2.0723,0.0000
2394.7000,87.1617,0.4913,48.4560,48.4560,2.0000,7.5146,-2.0721,0.0000
2394.8000,87.1446,0.4881,51.2865,51.2865,2.0000,7.5146,-2.0719,0.0000
2394.9000,87.1348,0.4849,53.7806,53.7806,2.0000,7.5146,-2.0717,0.0000
2395.0000,87.1287,0.4817,55.4495,55.4495,2.0000,7.5146,-2.0715,0.0000
2395.1000,87.1265,0.4785,57.5083,57.1083,2.4622,7.0663,-2.0713,0.0000
2395.2000,87.1295,0.4753,60.1367,57.1233,5.4811,4.1379,-2.0711,0.0000
2395.3000,87.1389,0.4721,62.4330,57.1497,8.1034,1.5943,-2.0711,0.0000
2395.4000,87.1520,0.4690,64.5734,57.1867,10.5333,-0.8106,-2.0710,0.0000
2395.5000,87.1708,0.4658,66.3331,57.2322,12.5137,-2.8522,-2.0711,0.0000
2395.6000,87.1916,0.4626,66.8300,57.2799,13.0325,-3.3871,-2.0712,0.0000
2395.7000,87.2126,0.4595,67.0155,57.3284,13.1909,-3.5504,-2.0713,0.0000
2395.8000,87.2344,0.4563,67.1851,57.3774,13.3301,-3.6939,-2.0714,0.0000
2395.9000,87.2561,0.4532,66.9657,57.4251,13.0216,-3.3758,-2.0715,0.0000
2396.0000,87.2770,0.4500,67.2053,57.4738,13.2422,-3.6033,-2.0716,0.0000
2396.1000,87.2998,0.4469,68.7598,57.5299,14.9732,-5.3878,-2.0717,0.0000
2396.2000,87.3275,0.4438,70.6556,57.5952,17.0877,-7.5677,-2.0719,0.0000
2396.3000,87.3585,0.4406,72.3044,57.6684,18.9079,-9.4442,-2.0721,0.0000
2396.4000,87.3933,0.4375,74.2437,57.7509,21.0531,-11.6557,-2.0724,0.0000
2396.5000,87.4327,0.4344,76.0654,57.8420,23.0523,-13.7168,-2.0728,0.0000
2396.6000,87.4753,0.4313,76.5878,57.9352,23.5480,-14.2278,-2.0732,0.0000
2396.7000,87.5169,0.4283,75.3711,58.0220,22.0422,-12.6754,-2.0735,0.0000
2396.8000,87.5541,0.4252,73.1361,58.0972,19.3735,-9.9242,-2.0738,0.0000
2396.9000,87.5860,0.4221,69.9447,58.1561,15.6186,-6.0531,-2.0741,0.0000
2397.0000,87.6094,0.4191,66.3096,58.1967,11.3722,-1.6755,-2.0742,0.0000
2397.1000,87.6256,0.4160,63.3217,58.2222,7.8911,1.8003,-2.0742,0.0000
2397.2000,87.6363,0.4130,61.1839,58.2369,5.4044,4.2123,-2.0741,0.0000
2397.3000,87.6435,0.4100,59.9454,58.2454,3.9638,5.6097,-2.0739,0.0000
2397.4000,87.6489,0.4070,59.5976,58.2521,3.5543,6.0069,-2.0738,0.0000
2397.5000,87.6548,0.4040,58.9312,58.2555,2.7806,6.7575,-2.0736,0.0000
2397.6000,87.6575,0.4010,57.2323,57.2323,2.0000,7.5146,-2.0734,0.0000
2397.7000,87.6562,0.3981,55.4985,55.4985,2.0000,7.5146,-2.0732,0.0000
2397.8000,87.6518,0.3951,53.9391,53.9391,2.0000,7.5146,-2.0730,0.0000
2397.9000,87.6440,0.3922,52.2263,52.2263,2.0000,7.5146,-2.0728,0.0000
2398.0000,87.6324,0.3893,51.4007,51.4007,2.0000,7.5146,-2.0726,0.0000
2398.1000,87.6213,0.3864,52.2599,52.2599,2.0000,7.5146,-2.0724,0.0000
2398.2000,87.6136,0.3835,53.6218,53.6218,2.0000,7.5146,-2.0722,0.0000
2398.3000,87.6086,0.3806,55.1850,55.1850,2.0000,7.5146,-2.0720,0.0000
2398.4000,87.6080,0.3777,57.2912,57.2912,2.0000,7.5146,-2.0717,0.0000
2398.5000,87.6123,0.3749,59.2817,58.0876,3.3794,6.1766,-2.0716,0.0000
2398.6000,87.6203,0.3721,60.8196,58.1012,5.1404,4.4684,-2.0714,0.0000
2398.7000,87.6314,0.3693,61.6669,58.1190,6.0987,3.5389,-2.0713,0.0000
2398.8000,87.6432,0.3665,61.6283,58.1364,6.0340,3.6017,-2.0712,0.0000
2398.9000,87.6543,0.3637,61.1458,58.1514,5.4592,4.1591,-2.0711,0.0000
2399.0000,87.6641,0.3610,60.4413,58.1628,4.6322,4.9614,-2.0710,0.0000
2399.1000,87.6722,0.3582,59.2682,58.1683,3.2706,6.2821,-2.0708,0.0000
2399.2000,87.6772,0.3555,58.2402,58.1686,2.0826,7.4345,-2.0706,0.0000
2399.3000,87.6810,0.3528,57.9329,57.9329,2.0000,7.5146,-2.0704,0.0000
2399.4000,87.6848,0.3501,57.6979,57.6979,2.0000,7.5146,-2.0702,0.0000
2399.5000,87.6878,0.3475,57.8969,57.8969,2.0000,7.5146,-2.0700,0.0000
2399.6000,87.6926,0.3448,58.3257,58.1646,2.1861,7.3341,-2.0698,0.0000
2399.7000,87.6975,0.3422,58.2695,58.1651,2.1206,7.3977,-2.0696,0.0000
2399.8000,87.7023,0.3396,57.8773,57.8773,2.0000,7.5146,-2.0694,0.0000
2399.9000,87.7057,0.3370,56.9907,56.9907,2.0000,7.5146,-2.0692,0.0000
2400.0000,87.7067,0.3344,55.5059,55.5059,2.0000,7.5146,-2.0690,0.0000
2400.1000,87.7039,0.3319,54.1170,54.1170,2.0000,7.5146,-2.0687,0.0000
2400.2000,87.6992,0.3294,53.2818,53.2818,2.0000,7.5146,-2.0685,0.0000
2400.3000,87.6930,0.3269,52.6904,52.6904,2.0000,7.5146,-2.0683,0.0000
2400.4000,87.6859,0.3244,52.9485,52.9485,2.0000,7.5146,-2.0681,0.0000
2400.5000,87.6810,0.3220,53.8167,53.8167,2.0000,7.5146,-2.0679,0.0000
2400.6000,87.6779,0.3195,54.8908,54.8908,2.0000,7.5146,-2.0677,0.0000
2400.7000,87.6778,0.3171,56.0909,56.0909,2.0000,7.5146,-2.0675,0.0000
2400.8000,87.6800,0.3147,56.7023,56.7023,2.0000,7.5146,-2.0673,0.0000
2400.9000,87.6827,0.3124,56.5461,56.5461,2.0000,7.5146,-2.0671,0.0000
2401.0000,87.6844,0.3100,56.1656,56.1656,2.0000,7.5146,-2.0669,0.0000
2401.1000,87.6856,0.3077,56.0505,56.0505,2.0000,7.5146,-2.0667,0.0000
2401.2000,87.6869,0.3054,56.0468,56.0468,2.0000,7.5146,-2.0664,0.0000
2401.3000,87.6883,0.3031,56.0743,56.0743,2.0000,7.5146,-2.0662,0.0000
2401.4000,87.6899,0.3009,56.3236,56.3236,2.0000,7.5146,-2.0660,0.0000
2401.5000,87.6924,0.2986,56.9253,56.9253,2.0000,7.5146,-2.0658,0.0000
2401.6000,87.6967,0.2964,57.2625,57.2625,2.0000,7.5146,-2.0656,0.0000
2401.7000,87.7009,0.2943,57.1863,57.1863,2.0000,7.5146,-2.0654,0.0000
2401.8000,87.7050,0.2921,57.5745,57.5745,2.0000,7.5146,-2.0652,0.0000
2401.9000,87.7109,0.2900,58.3605,57.9308,2.4965,7.0330,-2.0650,0.0000
2402.0000,87.7185,0.2879,58.8249,57.9352,3.0278,6.5177,-2.0648,0.0000
2402.1000,87.7266,0.2858,59.0908,57.9410,3.3283,6.2262,-2.0646,0.0000
2402.2000,87.7354,0.2838,59.8697,57.9506,4.2170,5.3641,-2.0645,0.0000
2402.3000,87.7468,0.2817,61.0445,57.9659,5.5564,4.0649,-2.0643,0.0000
2402.4000,87.7608,0.2797,62.0695,57.9864,6.7169,2.9392,-2.0642,0.0000
2402.5000,87.7767,0.2778,63.2317,58.0125,8.0295,1.6660,-2.0642,0.0000
2402.6000,87.7957,0.2758,64.4264,58.0444,9.3727,0.3631,-2.0641,0.0000
2402.7000,87.8167,0.2739,64.5671,58.0768,9.4978,0.2417,-2.0641,0.0000
2402.8000,87.8363,0.2720,63.5086,58.1038,8.2438,1.4581,-2.0641,0.0000
2402.9000,87.8528,0.2701,62.1988,58.1242,6.7071,2.9487,-2.0641,0.0000
2403.0000,87.8668,0.2683,60.5314,58.1362,4.7670,4.8307,-2.0639,0.0000
2403.1000,87.8761,0.2665,58.9295,58.1401,2.9119,6.6301,-2.0638,0.0000
2403.2000,87.8833,0.2647,58.4075,58.1415,2.3073,7.2166,-2.0636,0.0000
2403.3000,87.8905,0.2629,58.2970,58.1422,2.1788,7.3412,-2.0634,0.0000
2403.4000,87.8972,0.2612,58.1332,58.1332,2.0000,7.5146,-2.0632,0.0000
2403.5000,87.9038,0.2595,58.1945,58.1425,2.0601,7.4563,-2.0630,0.0000
2403.6000,87.9109,0.2578,58.4819,58.1441,2.3902,7.1362,-2.0628,0.0000
2403.7000,87.9187,0.2562,59.2926,58.1499,3.3202,6.2340,-2.0626,0.0000
2403.8000,87.9293,0.2546,60.8597,58.1633,5.1150,4.4931,-2.0624,0.0000
2403.9000,87.9440,0.2530,61.9763,58.1823,6.3829,3.2632,-2.0623,0.0000
2404.0000,87.9594,0.2514,62.4084,58.2033,6.8578,2.8025,-2.0622,0.0000
2404.1000,87.9759,0.2499,62.8119,58.2263,7.2975,2.3760,-2.0622,0.0000
2404.2000,87.9931,0.2484,62.2003,58.2460,6.5681,3.0836,-2.0621,0.0000
2404.3000,88.0069,0.2469,60.9231,58.2594,5.0772,4.5297,-2.0620,0.0000
2404.4000,88.0186,0.2455,60.6381,58.2712,4.7344,4.8623,-2.0619,0.0000
2404.5000,88.0313,0.2440,61.3750,58.2866,5.5677,4.0539,-2.0617,0.0000
2404.6000,88.0461,0.2427,62.3893,58.3070,6.7160,2.9401,-2.0616,0.0000
2404.7000,88.0632,0.2413,63.7015,58.3339,8.2008,1.4998,-2.0616,0.0000
2404.8000,88.0836,0.2400,64.7935,58.3660,9.4253,0.3121,-2.0616,0.0000
2404.9000,88.1053,0.2387,65.3853,58.4009,10.0685,-0.3315,-2.0616,0.0000
2405.0000,88.1282,0.2374,65.9183,58.4383,10.6411,-0.9217,-2.0616,0.0000
2405.1000,88.1521,0.2362,66.1372,58.4766,10.8497,-1.1368,-2.0616,0.0000
2405.2000,88.1758,0.2350,66.4326,58.5162,11.1453,-1.4415,-2.0616,0.0000
2405.3000,88.2009,0.2338,67.1199,58.5590,11.8898,-2.2090,-2.0617,0.0000
2405.4000,88.2275,0.2326,67.4525,58.6033,12.2229,-2.5525,-2.0618,0.0000
2405.5000,88.2539,0.2315,67.3577,58.6468,12.0630,-2.3876,-2.0618,0.0000
2405.6000,88.2800,0.2304,67.2134,58.6894,11.8471,-2.1651,-2.0619,0.0000
2405.7000,88.3057,0.2294,66.8140,58.7299,11.3391,-1.6413,-2.0619,0.0000
2405.8000,88.3300,0.2284,65.8631,58.7654,10.1995,-0.4665,-2.0620,0.0000
2405.9000,88.3515,0.2274,64.4738,58.7938,8.5618,1.1497,-2.0620,0.0000
2406.0000,88.3698,0.2264,62.8226,58.8138,6.6311,3.0225,-2.0619,0.0000
2406.1000,88.3842,0.2255,60.8670,58.8240,4.3602,5.2253,-2.0618,0.0000
2406.2000,88.3941,0.2246,59.5869,58.8278,2.8769,6.6640,-2.0616,0.0000
2406.3000,88.4030,0.2237,60.0735,58.8340,3.4318,6.1257,-2.0614,0.0000
2406.4000,88.4150,0.2229,61.7943,58.8487,5.4028,4.2139,-2.0613,0.0000
2406.5000,88.4312,0.2221,63.6546,58.8726,7.5242,2.1561,-2.0612,0.0000
2406.6000,88.4511,0.2213,65.4356,58.9053,9.5440,0.1969,-2.0612,0.0000
2406.7000,88.4748,0.2206,66.6705,58.9439,10.9260,-1.2154,-2.0612,0.0000
2406.8000,88.4999,0.2199,66.4837,58.9814,10.6668,-0.9483,-2.0612,0.0000
2406.9000,88.5227,0.2192,65.5346,59.0140,9.5327,0.2079,-2.0612,0.0000
2407.0000,88.5436,0.2186,64.8840,59.0432,8.7474,0.9697,-2.0612,0.0000
2407.1000,88.5636,0.2179,64.1887,59.0688,7.9146,1.7775,-2.0612,0.0000
2407.2000,88.5814,0.2174,63.4794,59.0908,7.0698,2.5969,-2.0611,0.0000
2407.3000,88.5982,0.2168,63.4050,59.1123,6.9591,2.7043,-2.0610,0.0000
2407.4000,88.6157,0.2163,63.2485,59.1328,6.7545,2.9027,-2.0610,0.0000
2407.5000,88.6318,0.2158,62.7828,59.1510,6.1955,3.4449,-2.0609,0.0000
2407.6000,88.6472,0.2154,62.7531,59.1689,6.1406,3.4982,-2.0608,0.0000
2407.7000,88.6631,0.2150,62.2743,59.1844,5.5696,4.0521,-2.0607,0.0000
2407.8000,88.6763,0.2146,61.1480,59.1941,4.2571,5.3252,-2.0605,0.0000
2407.9000,88.6874,0.2142,60.2250,59.1993,3.1849,6.3652,-2.0604,0.0000
2408.0000,88.6967,0.2139,59.3905,59.2002,2.2198,7.3014,-2.0602,0.0000
2408.1000,88.7041,0.2136,58.6430,58.6430,2.0000,7.5146,-2.0600,0.0000
2408.2000,88.7102,0.2133,57.9252,57.9252,2.0000,7.5146,-2.0598,0.0000
2408.3000,88.7146,0.2131,57.0922,57.0922,2.0000,7.5146,-2.0596,0.0000
2408.4000,88.7171,0.2129,56.9488,56.9488,2.0000,7.5146,-2.0594,0.0000
2408.5000,88.7209,0.2128,57.4723,57.4723,2.0000,7.5146,-2.0592,0.0000
2408.6000,88.7256,0.2127,58.0341,58.0341,2.0000,7.5146,-2.0589,0.0000
2408.7000,88.7317,0.2126,59.4753,59.1571,2.3676,7.1580,-2.0587,0.0000
2408.8000,88.7426,0.2125,61.7199,59.1699,4.9459,4.6571,-2.0586,0.0000
2408.9000,88.7582,0.2125,63.5514,59.1917,7.0365,2.6292,-2.0585,0.0000
2409.0000,88.7767,0.2125,64.5068,59.2181,8.1097,1.5882,-2.0584,0.0000
2409.1000,88.7963,0.2125,65.4658,59.2492,9.1817,0.5484,-2.0584,0.0000
2409.2000,88.8187,0.2126,66.3032,59.2843,10.1084,-0.3726,-2.0584,0.0000
2409.3000,88.8417,0.2127,66.2946,59.3192,10.0583,-0.3209,-2.0584,0.0000
2409.4000,88.8640,0.2128,65.9425,59.3521,9.6134,0.1296,-2.0584,0.0000
2409.5000,88.8853,0.2130,65.8711,59.3845,9.4935,0.2460,-2.0584,0.0000
2409.6000,88.9071,0.2132,65.1450,59.4132,8.6215,1.0917,-2.0584,0.0000
2409.7000,88.9252,0.2134,63.8683,59.4354,7.1210,2.5472,-2.0583,0.0000
2409.8000,88.9414,0.2137,62.6191,59.4512,5.6596,3.9648,-2.0582,0.0000
2409.9000,88.9540,0.2140,61.1721,59.4598,3.9782,5.5958,-2.0581,0.0000
2410.0000,88.9640,0.2143,59.8752,59.4618,2.4776,7.0513,-2.0579,0.0000
2410.1000,88.9711,0.2146,58.6135,58.6135,2.0000,7.5146,-2.0577,0.0000
2410.2000,88.9756,0.2150,57.6623,57.6623,2.0000,7.5146,-2.0575,0.0000
2410.3000,88.9786,0.2155,57.0387,57.0387,2.0000,7.5146,-2.0573,0.0000
2410.4000,88.9805,0.2159,56.6273,56.6273,2.0000,7.5146,-2.0571,0.0000
2410.5000,88.9817,0.2164,56.3229,56.3229,2.0000,7.5146,-2.0569,0.0000
2410.6000,88.9822,0.2169,56.5170,56.5170,2.0000,7.5146,-2.0567,0.0000
2410.7000,88.9841,0.2175,56.5973,56.5973,2.0000,7.5146,-2.0565,0.0000
2410.8000,88.9850,0.2181,56.6617,56.6617,2.0000,7.5146,-2.0563,0.0000
2410.9000,88.9872,0.2187,57.1388,57.1388,2.0000,7.5146,-2.0561,0.0000
2411.0000,88.9900,0.2193,57.3626,57.3626,2.0000,7.5146,-2.0558,0.0000
2411.1000,88.9930,0.2200,57.3701,57.3701,2.0000,7.5146,-2.0556,0.0000
2411.2000,88.9958,0.2207,57.5033,57.5033,2.0000,7.5146,-2.0554,0.0000
2411.3000,88.9994,0.2214,57.4418,57.4418,2.0000,7.5146,-2.0552,0.0000
2411.4000,89.0018,0.2222,56.8680,56.8680,2.0000,7.5146,-2.0550,0.0000
2411.5000,89.0029,0.2230,56.6754,56.6754,2.0000,7.5146,-2.0548,0.0000
2411.6000,89.0044,0.2238,56.8059,56.8059,2.0000,7.5146,-2.0546,0.0000
2411.7000,89.0060,0.2247,56.9822,56.9822,2.0000,7.5146,-2.0544,0.0000
2411.8000,89.0082,0.2256,57.7147,57.7147,2.0000,7.5146,-2.0542,0.0000
2411.9000,89.0128,0.2265,59.4187,59.2602,2.1831,7.3370,-2.0540,0.0000
2412.0000,89.0222,0.2274,61.1914,59.2698,4.2198,5.3614,-2.0538,0.0000
2412.1000,89.0342,0.2284,62.2646,59.2847,5.4425,4.1754,-2.0537,0.0000
2412.2000,89.0480,0.2294,62.4990,59.3007,5.6948,3.9306,-2.0535,0.0000
2412.3000,89.0608,0.2305,62.3436,59.3158,5.4978,4.1218,-2.0534,0.0000
2412.4000,89.0737,0.2315,61.9565,59.3290,5.0354,4.5703,-2.0533,0.0000
2412.5000,89.0848,0.2326,61.0005,59.3373,3.9214,5.6508,-2.0532,0.0000
2412.6000,89.0935,0.2338,60.5507,59.3433,3.3947,6.1617,-2.0530,0.0000
2412.7000,89.1025,0.2349,61.0016,59.3516,3.9061,5.6657,-2.0528,0.0000
2412.8000,89.1130,0.2361,61.2985,59.3613,4.2379,5.3438,-2.0527,0.0000
2412.9000,89.1231,0.2373,60.9540,59.3692,3.8308,5.7388,-2.0525,0.0000
2413.0000,89.1321,0.2386,60.6892,59.3758,3.5174,6.0428,-2.0524,0.0000
2413.1000,89.1409,0.2399,60.0459,59.3791,2.7704,6.7674,-2.0522,0.0000
2413.2000,89.1469,0.2412,58.7194,58.7194,2.0000,7.5146,-2.0520,0.0000
2413.3000,89.1500,0.2425,57.4611,57.4611,2.0000,7.5146,-2.0518,0.0000
2413.4000,89.1506,0.2438,56.2937,56.2937,2.0000,7.5146,-2.0516,0.0000
2413.5000,89.1487,0.2452,55.2136,55.2136,2.0000,7.5146,-2.0514,0.0000
2413.6000,89.1446,0.2466,54.0285,54.0285,2.0000,7.5146,-2.0512,0.0000
2413.7000,89.1376,0.2481,52.3991,52.3991,2.0000,7.5146,-2.0510,0.0000
2413.8000,89.1266,0.2496,50.7824,50.7824,2.0000,7.5146,-2.0507,0.0000
2413.9000,89.1127,0.2510,48.8310,48.8310,2.0000,7.5146,-2.0505,0.0000
2414.0000,89.0934,0.2526,46.7316,46.7316,2.0000,7.5146,-2.0503,0.0000
2414.1000,89.0706,0.2541,45.5079,45.5079,2.0000,7.5146,-2.0501,0.0000
2414.2000,89.0461,0.2557,45.2106,45.2106,2.0000,7.5146,-2.0499,0.0000
2414.3000,89.0221,0.2573,45.4949,45.4949,2.0000,7.5146,-2.0497,0.0000
2414.4000,88.9989,0.2589,46.6429,46.6429,2.0000,7.5146,-2.0495,0.0000
2414.5000,88.9797,0.2606,48.0250,48.0250,2.0000,7.5146,-2.0493,0.0000
2414.6000,88.9624,0.2622,49.3792,49.3792,2.0000,7.5146,-2.0491,0.0000
2414.7000,88.9490,0.2639,51.3961,51.3961,2.0000,7.5146,-2.0489,0.0000
2414.8000,88.9401,0.2657,52.9590,52.9590,2.0000,7.5146,-2.0487,0.0000
2414.9000,88.9333,0.2674,54.1250,54.1250,2.0000,7.5146,-2.0484,0.0000
2415.0000,88.9294,0.2692,55.6976,55.6976,2.0000,7.5146,-2.0482,0.0000
2415.1000,88.9291,0.2710,57.2616,57.2616,2.0000,7.5146,-2.0480,0.0000
2415.2000,88.9317,0.2728,58.3563,58.3563,2.0000,7.5146,-2.0478,0.0000
2415.3000,88.9359,0.2747,59.4733,58.6417,2.9607,6.5828,-2.0476,0.0000
2415.4000,88.9431,0.2765,61.1998,58.6545,4.9404,4.6624,-2.0475,0.0000
2415.5000,88.9545,0.2784,63.0442,58.6763,7.0460,2.6200,-2.0474,0.0000
2415.6000,88.9693,0.2803,64.9863,58.7077,9.2532,0.4790,-2.0473,0.0000
2415.7000,88.9887,0.2823,66.5555,58.7467,11.0209,-1.3133,-2.0473,0.0000
2415.8000,89.0099,0.2843,67.6878,58.7912,12.2776,-2.6088,-2.0474,0.0000
2415.9000,89.0339,0.2862,68.6455,58.8403,13.3273,-3.6910,-2.0475,0.0000
2416.0000,89.0588,0.2883,69.6063,58.8938,14.3754,-4.7715,-2.0476,0.0000
2416.1000,89.0865,0.2903,70.8780,58.9534,15.7756,-6.2150,-2.0477,0.0000
2416.2000,89.1166,0.2923,72.6987,59.0218,17.7999,-8.3020,-2.0480,0.0000
2416.3000,89.1516,0.2944,75.1061,59.1018,20.4886,-11.0738,-2.0482,0.0000
2416.4000,89.1915,0.2965,77.3522,59.1926,22.9785,-13.6407,-2.0486,0.0000
2416.5000,89.2356,0.2987,79.1881,59.2921,24.9844,-15.7086,-2.0490,0.0000
2416.6000,89.2827,0.3008,80.6811,59.3985,26.5862,-17.3600,-2.0494,0.0000
2416.7000,89.3327,0.3030,81.7249,59.5096,27.6638,-18.4709,-2.0499,0.0000
2416.8000,89.3837,0.3052,82.0478,59.6217,27.9073,-18.7219,-2.0504,0.0000
2416.9000,89.4345,0.3074,81.7142,59.7317,27.3949,-18.1937,-2.0510,0.0000
2417.0000,89.4836,0.3096,80.7982,59.8365,26.2156,-16.9779,-2.0514,0.0000
2417.1000,89.5300,0.3118,78.8905,59.9313,23.9023,-14.5930,-2.0519,0.0000
2417.2000,89.5706,0.3141,76.3844,60.0131,20.9126,-11.5109,-2.0522,0.0000
2417.3000,89.6060,0.3164,74.2420,60.0839,18.3559,-8.8751,-2.0525,0.0000
2417.4000,89.6371,0.3187,73.0370,60.1484,16.8894,-7.3632,-2.0528,0.0000
2417.5000,89.6670,0.3211,72.7852,60.2112,16.5259,-6.9885,-2.0530,0.0000
2417.6000,89.6967,0.3234,72.6506,60.2731,16.2988,-6.7544,-2.0531,0.0000
2417.7000,89.7257,0.3258,72.8494,60.3357,16.4563,-6.9168,-2.0533,0.0000
2417.8000,89.7558,0.3282,73.4359,60.4009,17.0585,-7.5376,-2.0535,0.0000
