t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW
1768.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1769.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1770.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1771.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1772.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1773.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1774.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1775.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1776.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1777.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1778.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1779.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1780.0000,0.0000,0.0000,0.0000,10648.4315,0.0000
1781.0000,1.2962,0.3601,0.0000,10648.4951,3.1762
1782.0000,5.6151,1.5597,0.0000,10649.4551,13.7499
1783.0000,9.9183,2.7551,0.0000,10651.6132,24.1747
1784.0000,14.1750,3.9375,0.0000,10654.9610,34.1229
1785.0000,18.3388,5.0941,0.0000,10659.4795,43.1105
1786.0000,22.3517,6.2088,0.0000,10665.1352,50.5806
1787.0000,26.0954,7.2487,0.0000,10671.8745,52.7598
1788.0000,29.1990,8.1108,0.0000,10679.5689,49.4274
1789.0000,31.7592,8.8220,0.0000,10688.0459,46.2177
1790.0000,33.9122,9.4201,0.0000,10697.1752,43.1825
1791.0000,35.7456,9.9293,0.0000,10706.8564,40.3527
1792.0000,37.2555,10.3488,0.0000,10717.0054,34.4028
1793.0000,38.3053,10.6404,0.0000,10727.5141,23.6743
1794.0000,38.8681,10.7967,0.0000,10738.2385,17.8646
1795.0000,39.1812,10.8837,0.0000,10749.0817,15.1568
1796.0000,39.3698,10.9361,0.0000,10759.9974,10.9127
1797.0000,39.4234,10.9510,0.0000,10770.9394,12.0036
1798.0000,39.6038,11.0011,0.0000,10781.9143,13.3801
1799.0000,39.8396,11.0666,0.0000,10792.9444,15.9620
1800.0000,40.0208,11.1169,0.0000,10804.0413,11.8113
1801.0000,40.0437,11.1233,0.0000,10815.1622,11.1604
1802.0000,40.1497,11.1527,0.0000,10826.3013,10.3512
1803.0000,40.1250,11.1458,0.0000,10837.4515,8.6389
1804.0000,40.1861,11.1628,0.0000,10848.6001,13.4628
1805.0000,40.2267,11.1741,0.0000,10859.7755,7.8011
1806.0000,40.0025,11.1118,0.0000,10870.9238,3.2445
1807.0000,39.6963,11.0268,0.0000,10881.9921,5.2384
1808.0000,39.5614,10.9893,0.0000,10892.9975,8.6663
1809.0000,39.5538,10.9872,0.0000,10903.9857,8.7507
1810.0000,39.4513,10.9587,0.0000,10914.9587,7.6768
1811.0000,39.3781,10.9384,0.0000,10925.9038,10.4357
1812.0000,39.5098,10.9749,0.0000,10936.8603,11.0558
1813.0000,39.5820,10.9950,0.0000,10947.8457,10.4225
1814.0000,39.5813,10.9948,0.0000,10958.8407,11.0682
1815.0000,39.6656,11.0182,0.0000,10969.8496,9.6008
1816.0000,39.6363,11.0101,0.0000,10980.8656,8.3858
1817.0000,39.5888,10.9969,0.0000,10991.8659,10.8743
1818.0000,39.7065,11.0296,0.0000,11002.8761,13.6567
1819.0000,39.7772,11.0492,0.0000,11013.9198,9.5218
1820.0000,39.5719,10.9922,0.0000,11024.9468,4.3427
1821.0000,36.4858,10.1349,0.0000,11035.6180,-74.8053
1822.0000,32.1733,8.9370,0.0000,11045.1540,-66.4781
1823.0000,27.8608,7.7391,0.0000,11053.4921,-57.9570
1824.0000,23.5483,6.5412,0.0000,11060.6322,-49.2680
1825.0000,19.2358,5.3433,0.0000,11066.5745,-40.4370
1826.0000,14.9233,4.1454,0.0000,11071.3188,-31.4901
1827.0000,10.6108,2.9474,0.0000,11074.8652,-22.4533
1828.0000,6.2983,1.7495,0.0000,11077.2136,-13.3525
1829.0000,2.8025,0.7785,0.0000,11078.4278,-3.1580
1830.0000,1.1318,0.3144,0.0000,11078.9412,-0.4365
1831.0000,0.4546,0.1263,0.0000,11079.1476,-0.0264
1832.0000,0.0000,0.0000,0.0000,11079.2279,-0.0000
1833.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1834.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1835.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1836.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1837.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1838.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1839.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1840.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1841.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1842.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1843.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1844.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1845.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1846.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1847.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1848.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1849.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1850.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1851.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1852.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1853.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1854.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1855.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1856.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1857.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1858.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1859.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1860.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1861.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1862.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1863.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1864.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1865.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1866.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1867.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1868.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1869.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1870.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1871.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1872.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1873.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1874.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1875.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1876.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1877.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1878.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1879.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1880.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1881.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1882.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1883.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1884.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1885.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1886.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1887.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1888.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1889.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1890.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1891.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1892.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1893.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1894.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1895.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1896.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1897.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1898.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1899.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1900.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1901.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1902.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1903.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1904.0000,0.0000,0.0000,0.0000,11079.2279,0.0000
1905.0000,3.9784,1.1051,0.0000,11079.7351,9.9599
1906.0000,8.3944,2.3318,0.0000,11081.4538,20.9968
1907.0000,12.7922,3.5534,0.0000,11084.3970,31.8708
1908.0000,17.1488,4.7635,0.0000,11088.5567,42.3383
1909.0000,21.4313,5.9531,0.0000,11093.9173,51.8014
1910.0000,25.2895,7.0249,0.0000,11100.4241,51.6124
1911.0000,28.4796,7.9110,0.0000,11107.9046,50.0818
1912.0000,31.2028,8.6674,0.0000,11116.2029,48.5640
1913.0000,33.5768,9.3269,0.0000,11125.2071,47.0720
1914.0000,35.6753,9.9098,0.0000,11134.8311,45.6199
1915.0000,37.5487,10.4302,0.0000,11145.0058,44.2191
1916.0000,39.2339,10.8983,0.0000,11155.6740,42.8776
1917.0000,40.7585,11.3218,0.0000,11166.7875,41.6002
1918.0000,42.1444,11.7068,0.0000,11178.3048,40.3897
1919.0000,43.4092,12.0581,0.0000,11190.1898,39.2468
1920.0000,44.5673,12.3798,0.0000,11202.4111,38.1711
1921.0000,45.6394,12.6776,0.0000,11214.9408,40.3295
1922.0000,46.9186,13.0329,0.0000,11227.7995,40.2756
1923.0000,47.7389,13.2608,0.0000,11240.9592,28.5551
1924.0000,48.2150,13.3931,0.0000,11254.2934,21.8438
1925.0000,48.4233,13.4509,0.0000,11267.7196,17.5463
1926.0000,48.5285,13.4801,0.0000,11281.1872,15.6164
1927.0000,48.5472,13.4853,0.0000,11294.6736,12.6630
1928.0000,48.4016,13.4449,0.0000,11308.1431,8.7332
1929.0000,48.2737,13.4094,0.0000,11321.5681,11.2218
1930.0000,48.2113,13.3920,0.0000,11334.9669,13.7065
1931.0000,48.2603,13.4056,0.0000,11348.3639,15.3345
1932.0000,48.3729,13.4369,0.0000,11361.7805,19.4936
1933.0000,48.6006,13.5002,0.0000,11375.2484,20.4534
1934.0000,48.8768,13.5769,0.0000,11388.7870,21.3892
1935.0000,49.0984,13.6384,0.0000,11402.3997,17.6730
1936.0000,49.2303,13.6751,0.0000,11416.0571,17.6845
1937.0000,49.4093,13.7248,0.0000,11429.7531,20.8259
1938.0000,49.6187,13.7830,0.0000,11443.5083,19.2451
1939.0000,49.7594,13.8221,0.0000,11457.3123,17.6294
1940.0000,49.8482,13.8467,0.0000,11471.1476,16.6051
1941.0000,49.9033,13.8620,0.0000,11485.0026,15.6215
1942.0000,49.8892,13.8581,0.0000,11498.8640,14.4721
1943.0000,49.7879,13.8300,0.0000,11512.7142,8.2598
1944.0000,49.5521,13.7645,0.0000,11526.5102,9.2225
1945.0000,49.4202,13.7278,0.0000,11540.2549,11.5048
1946.0000,49.3223,13.7006,0.0000,11553.9703,11.1695
1947.0000,49.2284,13.6746,0.0000,11567.6569,12.0264
1948.0000,49.2826,13.6896,0.0000,11581.3315,19.0865
1949.0000,49.4188,13.7274,0.0000,11595.0431,15.8601
1950.0000,49.3350,13.7042,0.0000,11608.7651,8.5409
1951.0000,49.2204,13.6723,0.0000,11622.4458,14.8940
1952.0000,49.0758,13.6322,0.0000,11636.1053,8.5446
1953.0000,48.9164,13.5879,0.0000,11649.7129,11.5114
1954.0000,48.7644,13.5457,0.0000,11663.2822,10.1417
1955.0000,48.6620,13.5172,0.0000,11676.8128,12.1825
1956.0000,48.6343,13.5095,0.0000,11690.3227,15.8012
1957.0000,48.6728,13.5202,0.0000,11703.8405,13.7166
1958.0000,48.5341,13.4817,0.0000,11717.3446,10.0889
1959.0000,48.4146,13.4485,0.0000,11730.8072,11.1591
1960.0000,48.3004,13.4168,0.0000,11744.2393,10.8360
1961.0000,48.3026,13.4174,0.0000,11757.6515,15.2753
1962.0000,48.3132,13.4203,0.0000,11771.0723,13.4400
1963.0000,48.2942,13.4150,0.0000,11784.4885,15.1004
1964.0000,48.3936,13.4427,0.0000,11797.9148,16.5681
1965.0000,48.3974,13.4437,0.0000,11811.3598,13.7841
1966.0000,48.3903,13.4417,0.0000,11824.8006,15.4131
1967.0000,48.6303,13.5084,0.0000,11838.2655,24.6498
1968.0000,48.9350,13.5930,0.0000,11851.8218,19.6469
1969.0000,49.0393,13.6220,0.0000,11865.4330,15.2508
1970.0000,49.0775,13.6326,0.0000,11879.0586,16.2459
1971.0000,49.1506,13.6530,0.0000,11892.7035,15.0443
1972.0000,49.1516,13.6532,0.0000,11906.3585,12.7631
1973.0000,49.2036,13.6677,0.0000,11920.0119,19.1878
1974.0000,49.3766,13.7157,0.0000,11933.7018,21.0848
1975.0000,49.5759,13.7711,0.0000,11947.4484,18.2217
1976.0000,49.6481,13.7911,0.0000,11961.2330,14.9248
1977.0000,49.7160,13.8100,0.0000,11975.0298,17.5081
1978.0000,49.7603,13.8223,0.0000,11988.8478,15.0745
1979.0000,49.7092,13.8081,0.0000,12002.6667,11.7723
1980.0000,49.5258,13.7572,0.0000,12016.4534,7.9241
1981.0000,49.2687,13.6857,0.0000,12030.1739,8.6405
1982.0000,49.1252,13.6459,0.0000,12043.8358,11.5810
1983.0000,49.0774,13.6326,0.0000,12057.4717,14.0548
1984.0000,49.0567,13.6269,0.0000,12071.1006,15.4094
1985.0000,49.1329,13.6480,0.0000,12084.7401,13.0266
1986.0000,48.9751,13.6042,0.0000,12098.3699,8.1719
1987.0000,48.7557,13.5432,0.0000,12111.9411,10.9771
1988.0000,48.6982,13.5273,0.0000,12125.4756,12.3136
1989.0000,48.6555,13.5154,0.0000,12138.9952,13.4867
1990.0000,48.5527,13.4869,0.0000,12152.5006,10.8542
1991.0000,48.5746,13.4929,0.0000,12165.9878,13.7549
1992.0000,48.5137,13.4760,0.0000,12179.4739,10.8941
1993.0000,48.4083,13.4467,0.0000,12192.9350,10.2688
1994.0000,48.3020,13.4172,0.0000,12206.3636,12.4753
1995.0000,48.3283,13.4245,0.0000,12219.7789,17.4671
1996.0000,48.4467,13.4574,0.0000,12233.2220,15.7176
1997.0000,48.5398,13.4833,0.0000,12246.6925,15.5769
1998.0000,48.6095,13.5026,0.0000,12260.1855,15.8387
1999.0000,48.5976,13.4993,0.0000,12273.6919,12.5898
2000.0000,48.6750,13.5208,0.0000,12287.1992,17.0040
2001.0000,48.8375,13.5660,0.0000,12300.7405,19.2472
2002.0000,48.9855,13.6071,0.0000,12314.3292,16.6903
2003.0000,49.0049,13.6125,0.0000,12327.9394,16.1952
2004.0000,49.0644,13.6290,0.0000,12341.5626,14.3613
2005.0000,48.9755,13.6043,0.0000,12355.1805,12.8002
2006.0000,48.3595,13.4332,0.0000,12368.7646,-80.0967
2007.0000,43.1854,11.9959,0.0000,12381.4926,-109.4613
2008.0000,37.9038,10.5288,0.0000,12392.7549,-96.9510
2009.0000,32.6222,9.0617,0.0000,12402.5502,-84.0980
2010.0000,27.3407,7.5946,0.0000,12410.8784,-70.9501
2011.0000,22.0591,6.1275,0.0000,12417.7395,-57.5551
2012.0000,16.7775,4.6604,0.0000,12423.1335,-43.9606
2013.0000,11.4959,3.1933,0.0000,12427.0603,-30.2145
2014.0000,6.3661,1.7684,0.0000,12429.5250,-13.7792
2015.0000,3.0073,0.8354,0.0000,12430.7799,-3.2182
2016.0000,1.3882,0.3856,0.0000,12431.3620,-0.5649
2017.0000,0.6408,0.1780,0.0000,12431.6306,-0.0645
2018.0000,0.2958,0.0822,0.0000,12431.7547,0.0120
2019.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2020.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2021.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2022.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2023.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2024.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2025.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2026.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2027.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2028.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2029.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2030.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2031.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2032.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2033.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2034.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2035.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2036.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2037.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2038.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2039.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2040.0000,0.0000,0.0000,0.0000,12431.7916,0.0000
2041.0000,1.3140,0.3650,0.0000,12431.8560,3.2610
2042.0000,5.6926,1.5813,0.0000,12432.8293,14.1237
2043.0000,10.0596,2.7943,0.0000,12435.0176,24.8838
2044.0000,14.3921,3.9978,0.0000,12438.4148,35.2998
2045.0000,18.6548,5.1819,0.0000,12443.0067,45.0014
2046.0000,22.8032,6.3342,0.0000,12448.7680,53.5375
2047.0000,26.7860,7.4405,0.0000,12455.6597,60.4502
2048.0000,30.5507,8.4863,0.0000,12463.6288,65.3657
2049.0000,34.0390,9.4553,0.0000,12472.6072,66.7922
2050.0000,37.0205,10.2835,0.0000,12482.4898,61.8163
2051.0000,39.4979,10.9716,0.0000,12493.1275,57.1212
2052.0000,41.5255,11.5349,0.0000,12504.3947,45.4321
2053.0000,42.7656,11.8793,0.0000,12516.1134,33.5393
2054.0000,43.5516,12.0977,0.0000,12528.1096,25.8913
2055.0000,44.0101,12.2250,0.0000,12540.2779,19.5735
2056.0000,44.2646,12.2957,0.0000,12552.5431,15.3947
2057.0000,44.4731,12.3536,0.0000,12564.8681,16.3348
2058.0000,44.6807,12.4113,0.0000,12577.2502,16.7876
2059.0000,44.7787,12.4385,0.0000,12589.6772,15.2106
2060.0000,44.8866,12.4685,0.0000,12602.1336,13.2196
2061.0000,44.9692,12.4915,0.0000,12614.6097,15.9492
2062.0000,44.9837,12.4955,0.0000,12627.1092,11.2094
2063.0000,44.9349,12.4819,0.0000,12639.5979,11.1804
2064.0000,45.0140,12.5039,0.0000,12652.0843,17.0735
2065.0000,45.2218,12.5616,0.0000,12664.6173,16.8666
2066.0000,45.3482,12.5967,0.0000,12677.1963,16.9248
2067.0000,45.5197,12.6444,0.0000,12689.8184,15.7910
2068.0000,45.6065,12.6685,0.0000,12702.4761,15.0787
2069.0000,43.9908,12.2197,0.0000,12715.0745,-121.3814
2070.0000,38.2780,10.6328,0.0000,12726.5007,-106.5902
2071.0000,32.5653,9.0459,0.0000,12736.3401,-91.3942
2072.0000,26.8525,7.4590,0.0000,12744.5926,-75.8538
2073.0000,21.1398,5.8722,0.0000,12751.2582,-60.0293
2074.0000,15.4271,4.2853,0.0000,12756.3369,-43.9813
2075.0000,9.7143,2.6984,0.0000,12759.8288,-27.7701
2076.0000,4.1804,1.1612,0.0000,12761.7393,-9.0888
2077.0000,1.6699,0.4639,0.0000,12762.4901,-1.0398
2078.0000,0.6885,0.1912,0.0000,12762.7980,-0.1113
2079.0000,0.2838,0.0788,0.0000,12762.9249,0.0081
2080.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2081.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2082.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2083.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2084.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2085.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2086.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2087.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2088.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2089.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2090.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2091.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2092.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2093.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2094.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2095.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2096.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2097.0000,0.0000,0.0000,0.0000,12762.9542,0.0000
2098.0000,1.4090,0.3914,0.0000,12763.0404,2.8566
2099.0000,4.9287,1.3691,0.0000,12763.9208,9.9783
2100.0000,8.4296,2.3416,0.0000,12765.7768,16.9407
2101.0000,11.8780,3.2994,0.0000,12768.5990,23.4442
2102.0000,15.2247,4.2291,0.0000,12772.3663,29.0753
2103.0000,18.4107,5.1141,0.0000,12777.0422,33.3989
2104.0000,21.3753,5.9376,0.0000,12782.5738,36.0797
2105.0000,24.0647,6.6846,0.0000,12788.8917,36.9902
2106.0000,26.4266,7.3407,0.0000,12795.9137,33.2499
2107.0000,27.8341,7.7317,0.0000,12803.4695,20.9938
2108.0000,28.6084,7.9468,0.0000,12811.3186,15.0621
2109.0000,29.1478,8.0966,0.0000,12819.3424,13.5400
2110.0000,29.5399,8.2055,0.0000,12827.4984,10.7323
2111.0000,29.7594,8.2665,0.0000,12835.7360,8.9170
2112.0000,29.8159,8.2822,0.0000,12844.0169,4.9420
2113.0000,29.7176,8.2549,0.0000,12852.2856,5.3231
2114.0000,29.7106,8.2530,0.0000,12860.5398,5.6057
2115.0000,29.6925,8.2479,0.0000,12868.7888,7.2355
2116.0000,29.8148,8.2819,0.0000,12877.0531,7.8915
2117.0000,29.9153,8.3098,0.0000,12885.3467,8.5596
2118.0000,29.9025,8.3062,0.0000,12893.6640,3.4528
2119.0000,29.7190,8.2553,0.0000,12901.9453,2.9664
2120.0000,29.5976,8.2216,0.0000,12910.1786,5.6198
2121.0000,29.6748,8.2430,0.0000,12918.4049,9.0138
2122.0000,29.2642,8.1289,0.0000,12926.6497,-41.5143
2123.0000,24.8968,6.9158,0.0000,12934.1836,-53.9434
2124.0000,20.4370,5.6770,0.0000,12940.4800,-44.5037
2125.0000,15.9773,4.4381,0.0000,12945.5375,-34.9322
2126.0000,11.5175,3.1993,0.0000,12949.3562,-25.2578
2127.0000,7.0577,1.9605,0.0000,12951.9361,-15.5091
2128.0000,3.1406,0.8724,0.0000,12953.3112,-4.1575
2129.0000,1.2867,0.3574,0.0000,12953.8887,-0.5751
2130.0000,0.5272,0.1464,0.0000,12954.1253,-0.0462
2131.0000,0.2160,0.0600,0.0000,12954.2223,-0.1001
2132.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2133.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2134.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2135.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2136.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2137.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2138.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2139.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2140.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2141.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2142.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2143.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2144.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2145.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2146.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2147.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2148.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2149.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2150.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2151.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2152.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2153.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2154.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2155.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2156.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2157.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2158.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2159.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2160.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2161.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2162.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2163.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2164.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2165.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2166.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2167.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2168.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2169.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2170.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2171.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2172.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2173.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2174.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2175.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2176.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2177.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2178.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2179.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2180.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2181.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2182.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2183.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2184.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2185.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2186.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2187.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2188.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2189.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2190.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2191.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2192.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2193.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2194.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2195.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2196.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2197.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2198.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2199.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2200.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2201.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2202.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
