# Project Volt WS11 - R34 10 Hz trace
# RULER (stock NPR-HD) / VOLT-REG / nominal / seed 23
# mass 6600 kg, payload 2900 kg, engine 4HK1-TC-ref-W, A465id 6-speed + 4.555 axle
t_s,v_kmh,grade_pct,P_wheel_kW,gear,lockup,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,fuel_g_per_s
2817.2000,98.8353,1.5200,105.5109,6.0000,1.0000,2033.3322,556.1336,118.4176,6.9636
2817.3000,98.8545,1.5190,104.7901,6.0000,1.0000,2033.7260,552.3359,117.6317,6.9227
2817.4000,98.8720,1.5180,104.5989,6.0000,1.0000,2034.0874,551.2605,117.4235,6.9121
2817.5000,98.8904,1.5171,105.3913,6.0000,1.0000,2034.4647,555.2153,118.2879,6.9577
2817.6000,98.9109,1.5162,106.2159,6.0000,1.0000,2034.8867,559.3216,119.1874,7.0053
2817.7000,98.9323,1.5153,106.7729,6.0000,1.0000,2035.3265,562.0520,119.7951,7.0375
2817.8000,98.9548,1.5144,107.4784,6.0000,1.0000,2035.7899,565.5342,120.5648,7.0783
2817.9000,98.9787,1.5136,107.8657,6.0000,1.0000,2036.2826,567.3794,120.9874,7.1008
2818.0000,99.0026,1.5127,107.8576,6.0000,1.0000,2036.7735,567.2029,120.9789,7.1008
2818.1000,99.0264,1.5120,107.5774,6.0000,1.0000,2037.2627,565.6360,120.6737,7.0852
2818.2000,99.0490,1.5112,107.2963,6.0000,1.0000,2037.7287,564.0714,120.3675,7.0695
2818.3000,99.0716,1.5105,107.2891,6.0000,1.0000,2038.1930,563.9075,120.3599,7.0695
2818.4000,99.0941,1.5097,107.2823,6.0000,1.0000,2038.6558,563.7463,120.3528,7.0695
2818.5000,99.1165,1.5091,107.1188,6.0000,1.0000,2039.1168,562.7854,120.1748,7.0606
2818.6000,99.1382,1.5084,106.6654,6.0000,1.0000,2039.5639,560.3486,119.6807,7.0350
2818.7000,99.1588,1.5078,105.9292,6.0000,1.0000,2039.9867,556.4755,118.8781,6.9933
2818.8000,99.1776,1.5071,104.8616,6.0000,1.0000,2040.3735,550.9223,117.7141,6.9325
2818.9000,99.1940,1.5066,103.5974,6.0000,1.0000,2040.7104,544.3809,116.3357,6.8605
2819.0000,99.2079,1.5060,102.7635,6.0000,1.0000,2040.9964,540.0510,115.4265,6.8130
2819.1000,99.2210,1.5055,102.6025,6.0000,1.0000,2041.2664,539.1591,115.2511,6.8040
2819.2000,99.2342,1.5049,102.9821,6.0000,1.0000,2041.5384,541.0245,115.6653,6.8260
2819.3000,99.2487,1.5045,103.8758,6.0000,1.0000,2041.8367,545.5045,116.6401,6.8774
2819.4000,99.2653,1.5040,105.0571,6.0000,1.0000,2042.1769,551.4382,117.9285,6.9453
2819.5000,99.2841,1.5036,106.0388,6.0000,1.0000,2042.5656,556.3395,118.9993,7.0018
2819.6000,99.3043,1.5031,106.9121,6.0000,1.0000,2042.9800,560.6794,119.9520,7.0521
2819.7000,99.3264,1.5028,107.4743,6.0000,1.0000,2043.4343,563.4216,120.5654,7.0847
2819.8000,99.3485,1.5024,107.5806,6.0000,1.0000,2043.8896,563.8390,120.6816,7.0911
2819.9000,99.3708,1.5020,107.6534,6.0000,1.0000,2044.3489,564.0844,120.7613,7.0957
2820.0000,99.3931,1.5017,107.6536,6.0000,1.0000,2044.8066,563.9608,120.7619,7.0961
2820.1000,99.4152,1.5014,107.6543,6.0000,1.0000,2045.2627,563.8398,120.7629,7.0966
2820.2000,99.4373,1.5012,107.7113,6.0000,1.0000,2045.7171,564.0062,120.8253,7.1002
2820.3000,99.4596,1.5009,107.7690,6.0000,1.0000,2046.1743,564.1752,120.8886,7.1039
2820.4000,99.4817,1.5007,107.7409,6.0000,1.0000,2046.6298,563.9083,120.8583,7.1027
2820.5000,99.5037,1.5005,107.4834,6.0000,1.0000,2047.0814,562.4750,120.5777,7.0884
2820.6000,99.5247,1.5003,106.7757,6.0000,1.0000,2047.5135,558.7584,119.8062,7.0483
2820.7000,99.5438,1.5002,104.8071,6.0000,1.0000,2047.9065,548.6419,117.6597,6.9359
2820.8000,99.5571,1.5000,101.8114,6.0000,1.0000,2048.1819,533.3381,114.3931,6.7648
2820.9000,99.5648,1.4999,98.6740,6.0000,1.0000,2048.3392,517.3468,110.9717,6.5853
2821.0000,99.5662,1.4998,95.4664,6.0000,1.0000,2048.3687,501.0327,107.4738,6.4018
2821.1000,99.5617,1.4998,92.8097,6.0000,1.0000,2048.2756,487.5479,104.5766,6.2497
2821.2000,99.5531,1.4997,91.2620,6.0000,1.0000,2048.0986,479.7199,102.8886,6.1610
2821.3000,99.5428,1.4997,90.5365,6.0000,1.0000,2047.8861,476.0802,102.0974,6.1193
2821.4000,99.5315,1.4997,90.5549,6.0000,1.0000,2047.6541,476.2269,102.1172,6.1201
2821.5000,99.5213,1.4997,90.7793,6.0000,1.0000,2047.4448,477.4162,102.3618,6.1328
2821.6000,99.5110,1.4998,90.2384,6.0000,1.0000,2047.2319,474.7136,101.7718,6.1017
2821.7000,99.4988,1.4999,89.7882,6.0000,1.0000,2046.9819,472.4807,101.2807,6.0757
2821.8000,99.4868,1.4999,89.8434,6.0000,1.0000,2046.7356,472.8174,101.3407,6.0787
2821.9000,99.4750,1.5000,88.9076,6.0000,1.0000,2046.4916,468.1113,100.3200,6.0249
2822.0000,99.4595,1.5002,87.4803,6.0000,1.0000,2046.1739,460.9189,98.7633,5.9430
2822.1000,99.4424,1.5003,86.9144,6.0000,1.0000,2045.8206,458.1169,98.1460,5.9103
2822.2000,99.4249,1.5005,86.4721,6.0000,1.0000,2045.4611,455.9442,97.6633,5.8847
2822.3000,99.4062,1.5007,85.6168,6.0000,1.0000,2045.0757,451.6739,96.7304,5.8354
2822.4000,99.3856,1.5009,85.0754,6.0000,1.0000,2044.6520,449.0087,96.1397,5.8041
2822.5000,99.3649,1.5011,85.0425,6.0000,1.0000,2044.2270,448.9331,96.1035,5.8018
2822.6000,99.3443,1.5013,84.5791,6.0000,1.0000,2043.8035,446.6637,95.5979,5.7750
2822.7000,99.3220,1.5016,83.7971,6.0000,1.0000,2043.3451,442.7771,94.7448,5.7298
2822.8000,99.2986,1.5019,83.3993,6.0000,1.0000,2042.8634,440.8520,94.3107,5.7067
2822.9000,99.2750,1.5022,83.6751,6.0000,1.0000,2042.3770,442.3620,94.6111,5.7220
2823.0000,99.2528,1.5025,84.5984,6.0000,1.0000,2041.9199,447.1684,95.6177,5.7745
2823.1000,99.2328,1.5028,86.4190,6.0000,1.0000,2041.5087,456.5440,97.6029,5.8783
2823.2000,99.2176,1.5032,89.3103,6.0000,1.0000,2041.1967,471.3637,100.7557,6.0435
2823.3000,99.2087,1.5035,92.4422,6.0000,1.0000,2041.0136,487.3848,104.1709,6.2225
2823.4000,99.2055,1.5039,94.7918,6.0000,1.0000,2040.9478,499.3889,106.7332,6.3569
2823.5000,99.2056,1.5043,96.6824,6.0000,1.0000,2040.9487,509.0353,108.7949,6.4651
2823.6000,99.2095,1.5047,98.8315,6.0000,1.0000,2041.0303,519.9806,111.1387,6.5881
2823.7000,99.2177,1.5051,100.7818,6.0000,1.0000,2041.1983,529.8881,113.2656,6.6998
2823.8000,99.2290,1.5056,102.4036,6.0000,1.0000,2041.4308,538.1014,115.0343,6.7928
2823.9000,99.2432,1.5060,104.3554,6.0000,1.0000,2041.7233,547.9804,117.1630,6.9047
2824.0000,99.2618,1.5065,106.2581,6.0000,1.0000,2042.1055,557.5819,119.2382,7.0139
2824.1000,99.2831,1.5070,107.2416,6.0000,1.0000,2042.5432,562.4780,120.3110,7.0706
2824.2000,99.3052,1.5075,107.6120,6.0000,1.0000,2042.9982,564.2423,120.7153,7.0922
2824.3000,99.3276,1.5080,107.8008,6.0000,1.0000,2043.4604,565.0779,120.9214,7.1034
2824.4000,99.3503,1.5085,107.8760,6.0000,1.0000,2043.9257,565.3341,121.0038,7.1081
2824.5000,99.3728,1.5091,107.8917,6.0000,1.0000,2044.3892,565.2872,121.0212,7.1094
2824.6000,99.3952,1.5096,107.9076,6.0000,1.0000,2044.8512,565.2419,121.0388,7.1107
2824.7000,99.4176,1.5102,107.9237,6.0000,1.0000,2045.3115,565.1981,121.0567,7.1120
2824.8000,99.4399,1.5108,107.9400,6.0000,1.0000,2045.7701,565.1558,121.0748,7.1134
2824.9000,99.4621,1.5114,107.9565,6.0000,1.0000,2046.2271,565.1149,121.0931,7.1147
2825.0000,99.4843,1.5120,107.9376,6.0000,1.0000,2046.6824,564.8947,121.0728,7.1140
2825.1000,99.5062,1.5126,107.8369,6.0000,1.0000,2047.1334,564.2594,120.9633,7.1087
2825.2000,99.5277,1.5132,107.6455,6.0000,1.0000,2047.5764,563.1651,120.7548,7.0981
2825.3000,99.5487,1.5138,107.2406,6.0000,1.0000,2048.0079,560.9888,120.3135,7.0753
2825.4000,99.5685,1.5145,106.6480,6.0000,1.0000,2048.4149,557.8665,119.6677,7.0417
2825.5000,99.5870,1.5151,106.1480,6.0000,1.0000,2048.7959,555.2222,119.1226,7.0135
2825.6000,99.6047,1.5158,105.0137,6.0000,1.0000,2049.1599,549.3602,117.8858,6.9489
2825.7000,99.6187,1.5165,103.1478,6.0000,1.0000,2049.4486,539.8028,115.8513,6.8423
2825.8000,99.6292,1.5171,101.4001,6.0000,1.0000,2049.6638,530.8671,113.9455,6.7425
2825.9000,99.6365,1.5178,100.2299,6.0000,1.0000,2049.8136,524.8840,112.6695,6.6757
2826.0000,99.6424,1.5185,99.0615,6.0000,1.0000,2049.9354,518.9177,111.3954,6.6089
2826.1000,99.6451,1.5192,98.3707,6.0000,1.0000,2049.9922,515.3944,110.6421,6.5694
2826.2000,99.6484,1.5199,98.6507,6.0000,1.0000,2050.0587,516.8001,110.9475,6.5855
2826.3000,99.6521,1.5206,98.8954,6.0000,1.0000,2050.1358,518.0239,111.2144,6.5996
2826.4000,99.6562,1.5213,98.9459,6.0000,1.0000,2050.2197,518.2593,111.2695,6.6025
2826.5000,99.6601,1.5221,99.2738,6.0000,1.0000,2050.2991,519.9047,111.6271,6.6214
2826.6000,99.6653,1.5228,99.9144,6.0000,1.0000,2050.4070,523.1316,112.3258,6.6581
2826.7000,99.6715,1.5235,100.5839,6.0000,1.0000,2050.5345,526.4995,113.0560,6.6965
2826.8000,99.6792,1.5243,101.4875,6.0000,1.0000,2050.6925,531.0481,114.0415,6.7484
2826.9000,99.6887,1.5250,102.2259,6.0000,1.0000,2050.8881,534.7473,114.8469,6.7908
2827.0000,99.6990,1.5258,102.7136,6.0000,1.0000,2051.1012,537.1683,115.3788,6.8189
2827.1000,99.7103,1.5265,103.1303,6.0000,1.0000,2051.3320,539.2241,115.8334,6.8430
2827.2000,99.7221,1.5273,103.3160,6.0000,1.0000,2051.5746,540.1036,116.0361,6.8538
2827.3000,99.7338,1.5280,103.3467,6.0000,1.0000,2051.8170,540.1964,116.0697,6.8558
2827.4000,99.7456,1.5288,103.2976,6.0000,1.0000,2052.0590,539.8843,116.0163,6.8532
2827.5000,99.7570,1.5295,103.1159,6.0000,1.0000,2052.2945,538.9012,115.8184,6.8430
2827.6000,99.7680,1.5303,102.8865,6.0000,1.0000,2052.5194,537.6789,115.5683,6.8301
2827.7000,99.7784,1.5311,102.6680,6.0000,1.0000,2052.7342,536.5147,115.3302,6.8177
2827.8000,99.7884,1.5318,102.4599,6.0000,1.0000,2052.9393,535.4061,115.1034,6.8060
2827.9000,99.7979,1.5326,102.2617,6.0000,1.0000,2053.1352,534.3504,114.8874,6.7948
2828.0000,99.8070,1.5333,102.0730,6.0000,1.0000,2053.3223,533.3453,114.6817,6.7842
2828.1000,99.8157,1.5341,101.8933,6.0000,1.0000,2053.5010,532.3885,114.4859,6.7741
2828.2000,99.8240,1.5348,101.7223,6.0000,1.0000,2053.6716,531.4776,114.2996,6.7644
2828.3000,99.8319,1.5356,101.5596,6.0000,1.0000,2053.8346,530.6107,114.1222,6.7553
2828.4000,99.8395,1.5364,101.4047,6.0000,1.0000,2053.9902,529.7857,113.9534,6.7465
2828.5000,99.8467,1.5371,101.2573,6.0000,1.0000,2054.1388,529.0007,113.7928,6.7382
2828.6000,99.8536,1.5378,101.1171,6.0000,1.0000,2054.2807,528.2537,113.6399,6.7303
2828.7000,99.8602,1.5386,100.9837,6.0000,1.0000,2054.4163,527.5431,113.4946,6.7228
2828.8000,99.8665,1.5393,100.8568,6.0000,1.0000,2054.5457,526.8671,113.3563,6.7157
2828.9000,99.8725,1.5401,100.7361,6.0000,1.0000,2054.6693,526.2242,113.2248,6.7089
2829.0000,99.8782,1.5408,100.6214,6.0000,1.0000,2054.7874,525.6128,113.0997,6.7024
2829.1000,99.8837,1.5415,100.5123,6.0000,1.0000,2054.9001,525.0313,112.9808,6.6962
2829.2000,99.8889,1.5422,100.4085,6.0000,1.0000,2055.0078,524.4785,112.8677,6.6904
2829.3000,99.8939,1.5429,100.3099,6.0000,1.0000,2055.1106,523.9529,112.7602,6.6848
2829.4000,99.8987,1.5436,100.2162,6.0000,1.0000,2055.2088,523.4532,112.6581,6.6796
2829.5000,99.9033,1.5443,100.1271,6.0000,1.0000,2055.3026,522.9783,112.5610,6.6745
2829.6000,99.9076,1.5450,100.0425,6.0000,1.0000,2055.3921,522.5269,112.4688,6.6698
2829.7000,99.9118,1.5457,99.9620,6.0000,1.0000,2055.4777,522.0978,112.3811,6.6652
2829.8000,99.9157,1.5464,99.8856,6.0000,1.0000,2055.5593,521.6902,112.2978,6.6609
2829.9000,99.9195,1.5471,99.8130,6.0000,1.0000,2055.6373,521.3028,112.2187,6.6569
2830.0000,99.9232,1.5477,99.7440,6.0000,1.0000,2055.7118,520.9347,112.1435,6.6530
2830.1000,99.9266,1.5484,99.6785,6.0000,1.0000,2055.7830,520.5849,112.0721,6.6493
2830.2000,99.9299,1.5490,99.6162,6.0000,1.0000,2055.8509,520.2526,112.0042,6.6458
2830.3000,99.9331,1.5496,99.5571,6.0000,1.0000,2055.9158,519.9368,111.9398,6.6424
2830.4000,99.9361,1.5502,99.5009,6.0000,1.0000,2055.9777,519.6368,111.8786,6.6393
2830.5000,99.9390,1.5508,99.4475,6.0000,1.0000,2056.0369,519.3518,111.8204,6.6363
2830.6000,99.9417,1.5514,99.3968,6.0000,1.0000,2056.0934,519.0809,111.7652,6.6334
2830.7000,99.9443,1.5520,99.3487,6.0000,1.0000,2056.1474,518.8235,111.7127,6.6307
2830.8000,99.9468,1.5526,99.3029,6.0000,1.0000,2056.1989,518.5789,111.6628,6.6281
2830.9000,99.9492,1.5531,99.2594,6.0000,1.0000,2056.2482,518.3463,111.6154,6.6257
2831.0000,99.9515,1.5536,99.2181,6.0000,1.0000,2056.2952,518.1252,111.5704,6.6234
2831.1000,99.9537,1.5542,99.1788,6.0000,1.0000,2056.3401,517.9150,111.5275,6.6212
2831.2000,99.9558,1.5547,99.1414,6.0000,1.0000,2056.3829,517.7150,111.4868,6.6191
2831.3000,99.9578,1.5552,99.1058,6.0000,1.0000,2056.4239,517.5247,111.4480,6.6171
2831.4000,99.9597,1.5556,99.0719,6.0000,1.0000,2056.4630,517.3435,111.4111,6.6152
2831.5000,99.9615,1.5561,98.8630,6.0000,1.0000,2056.5003,516.2762,111.1833,6.6032
2831.6000,99.9625,1.5565,98.6435,6.0000,1.0000,2056.5222,515.1592,110.9439,6.5907
2831.7000,99.9635,1.5570,98.6104,6.0000,1.0000,2056.5417,514.9870,110.9079,6.5888
2831.8000,99.9644,1.5574,98.4753,6.0000,1.0000,2056.5603,514.2983,110.7606,6.5811
2831.9000,99.9648,1.5578,98.3454,6.0000,1.0000,2056.5686,513.6382,110.6189,6.5737
2832.0000,99.9652,1.5581,98.5202,6.0000,1.0000,2056.5765,514.5216,110.8095,6.5837
2832.1000,99.9662,1.5585,98.7072,6.0000,1.0000,2056.5978,515.4633,111.0135,6.5944
2832.2000,99.9673,1.5588,98.7092,6.0000,1.0000,2056.6195,515.4679,111.0156,6.5945
2832.3000,99.9683,1.5591,98.8146,6.0000,1.0000,2056.6403,515.9963,111.1306,6.6006
2832.4000,99.9697,1.5594,98.9161,6.0000,1.0000,2056.6697,516.5029,111.2413,6.6064
2832.5000,99.9711,1.5597,98.8906,6.0000,1.0000,2056.6977,516.3670,111.2135,6.6050
2832.6000,99.9724,1.5600,98.8661,6.0000,1.0000,2056.7245,516.2364,111.1868,6.6036
2832.7000,99.9736,1.5602,98.8426,6.0000,1.0000,2056.7501,516.1109,111.1612,6.6023
2832.8000,99.9748,1.5604,98.8199,6.0000,1.0000,2056.7745,515.9900,111.1365,6.6010
2832.9000,99.9759,1.5606,98.0049,6.0000,1.0000,2056.7978,511.8580,110.2478,6.5544
2833.0000,99.9740,1.5608,96.1449,6.0000,1.0000,2056.7585,502.4500,108.2193,6.4479
2833.1000,99.9681,1.5609,93.3256,6.0000,1.0000,2056.6373,488.2040,105.1448,6.2864
2833.2000,99.9556,1.5610,90.0720,6.0000,1.0000,2056.3796,471.7876,101.5964,6.0999
2833.3000,99.9375,1.5611,87.2421,6.0000,1.0000,2056.0074,457.5386,98.5102,5.9376
2833.4000,99.9144,1.5612,85.6513,6.0000,1.0000,2055.5323,449.5834,96.7750,5.8462
2833.5000,99.8905,1.5613,85.6100,6.0000,1.0000,2055.0398,449.4805,96.7297,5.8434
2833.6000,99.8674,1.5613,86.3306,6.0000,1.0000,2054.5651,453.2349,97.5151,5.8842
2833.7000,99.8464,1.5613,86.9320,6.0000,1.0000,2054.1320,456.3784,98.1707,5.9183
2833.8000,99.8257,1.5612,87.2593,6.0000,1.0000,2053.7073,458.1311,98.5274,5.9367
2833.9000,99.8061,1.5612,87.5019,6.0000,1.0000,2053.3029,459.4503,98.7916,5.9502
2834.0000,99.7865,1.5611,87.2542,6.0000,1.0000,2052.9001,458.2826,98.5212,5.9357
2834.1000,99.7660,1.5610,87.1903,6.0000,1.0000,2052.4795,458.0510,98.4513,5.9317
2834.2000,99.7464,1.5609,88.0666,6.0000,1.0000,2052.0749,462.5872,99.4067,5.9815
2834.3000,99.7294,1.5607,88.7315,6.0000,1.0000,2051.7258,466.0393,100.1314,6.0192
2834.4000,99.7124,1.5605,88.8915,6.0000,1.0000,2051.3758,466.9303,100.3058,6.0281
2834.5000,99.6962,1.5603,89.4039,6.0000,1.0000,2051.0420,469.6069,100.8643,6.0572
2834.6000,99.6812,1.5601,89.5455,6.0000,1.0000,2050.7348,470.3952,101.0185,6.0650
2834.7000,99.6657,1.5598,88.6483,6.0000,1.0000,2050.4146,465.9109,100.0399,6.0134
2834.8000,99.6475,1.5595,87.5443,6.0000,1.0000,2050.0403,460.3867,98.8357,5.9499
2834.9000,99.6279,1.5591,86.2934,6.0000,1.0000,2049.6372,454.1206,97.4713,5.8780
2835.0000,99.6051,1.5588,84.1929,6.0000,1.0000,2049.1688,443.5483,95.1803,5.7574
2835.1000,99.5778,1.5584,82.3528,6.0000,1.0000,2048.6059,434.3145,93.1733,5.6516
2835.2000,99.5482,1.5580,81.7328,6.0000,1.0000,2047.9985,431.2886,92.4967,5.6156
2835.3000,99.5188,1.5575,81.6517,6.0000,1.0000,2047.3922,431.0022,92.4079,5.6104
2835.4000,99.4892,1.5570,81.6511,6.0000,1.0000,2046.7835,431.1256,92.4069,5.6099
2835.5000,99.4599,1.5565,81.8935,6.0000,1.0000,2046.1821,432.4838,92.6708,5.6233
2835.6000,99.4315,1.5560,82.3839,6.0000,1.0000,2045.5974,435.1021,93.2052,5.6508
2835.7000,99.4044,1.5554,82.5197,6.0000,1.0000,2045.0393,435.9110,93.3530,5.6582
2835.8000,99.3767,1.5548,82.3034,6.0000,1.0000,2044.4700,434.9286,93.1167,5.6453
2835.9000,99.3490,1.5541,82.4649,6.0000,1.0000,2043.9000,435.8712,93.2924,5.6541
2836.0000,99.3222,1.5534,82.6894,6.0000,1.0000,2043.3484,437.1309,93.5368,5.6664
2836.1000,99.2956,1.5527,82.3177,6.0000,1.0000,2042.8009,435.3515,93.1311,5.6447
2836.2000,99.2676,1.5520,81.6288,6.0000,1.0000,2042.2251,431.9597,92.3795,5.6048
2836.3000,99.2386,1.5512,81.6674,6.0000,1.0000,2041.6289,432.2808,92.4211,5.6065
2836.4000,99.2110,1.5504,82.7466,6.0000,1.0000,2041.0615,437.9057,93.5977,5.6678
2836.5000,99.1864,1.5495,84.5600,6.0000,1.0000,2040.5550,447.2673,95.5749,5.7711
2836.6000,99.1660,1.5486,87.0815,6.0000,1.0000,2040.1345,460.2290,98.3244,5.9151
2836.7000,99.1512,1.5477,90.1694,6.0000,1.0000,2039.8298,476.0610,101.6916,6.0915
2836.8000,99.1427,1.5467,93.0860,6.0000,1.0000,2039.6548,490.9925,104.8721,6.2582
2836.9000,99.1391,1.5457,94.8091,6.0000,1.0000,2039.5813,499.8077,106.7512,6.3567
2837.0000,99.1372,1.5447,95.2098,6.0000,1.0000,2039.5433,501.8629,107.1881,6.3796
2837.1000,99.1353,1.5436,94.6858,6.0000,1.0000,2039.5029,499.1970,106.6166,6.3496
2837.2000,99.1315,1.5425,93.4190,6.0000,1.0000,2039.4256,492.7470,105.2351,6.2770
2837.3000,99.1248,1.5414,91.8655,6.0000,1.0000,2039.2882,484.8467,103.5408,6.1881
2837.4000,99.1153,1.5402,90.4854,6.0000,1.0000,2039.0917,477.8448,102.0357,6.1089
2837.5000,99.1035,1.5390,89.7535,6.0000,1.0000,2038.8492,474.1625,101.2374,6.0669
2837.6000,99.0913,1.5378,89.1115,6.0000,1.0000,2038.5989,470.9404,100.5371,6.0299
2837.7000,99.0773,1.5365,87.8080,6.0000,1.0000,2038.3097,464.3468,99.1154,5.9551
2837.8000,99.0603,1.5351,86.0903,6.0000,1.0000,2037.9612,455.6481,97.2420,5.8565
2837.9000,99.0400,1.5338,84.2807,6.0000,1.0000,2037.5417,446.4916,95.2683,5.7527
2838.0000,99.0164,1.5324,82.7803,6.0000,1.0000,2037.0562,438.9265,93.6318,5.6664
2838.1000,98.9905,1.5309,82.0638,6.0000,1.0000,2036.5245,435.3755,92.8501,5.6250
2838.2000,98.9645,1.5294,81.8565,6.0000,1.0000,2035.9886,434.4283,92.6237,5.6127
2838.3000,98.9381,1.5279,81.8512,6.0000,1.0000,2035.4466,434.5151,92.6175,5.6119
2838.4000,98.9123,1.5264,82.3114,6.0000,1.0000,2034.9163,436.9816,93.1190,5.6378
2838.5000,98.8880,1.5248,83.1014,6.0000,1.0000,2034.4164,441.1311,93.9802,5.6826
2838.6000,98.8656,1.5231,83.9266,6.0000,1.0000,2033.9540,445.4551,94.8798,5.7294
2838.7000,98.8447,1.5214,84.9115,6.0000,1.0000,2033.5246,450.5913,95.9535,5.7854
2838.8000,98.8262,1.5197,85.8269,6.0000,1.0000,2033.1451,455.3628,96.9515,5.8375
2838.9000,98.8091,1.5180,85.9378,6.0000,1.0000,2032.7928,456.0087,97.0722,5.8435
2839.0000,98.7913,1.5162,85.3171,6.0000,1.0000,2032.4271,452.9094,96.3951,5.8077
2839.1000,98.7721,1.5143,84.7999,6.0000,1.0000,2032.0312,450.3458,95.8308,5.7778
2839.2000,98.7526,1.5124,84.5062,6.0000,1.0000,2031.6303,448.9284,95.5103,5.7607
2839.3000,98.7325,1.5105,84.1773,6.0000,1.0000,2031.2169,447.3320,95.1513,5.7415
2839.4000,98.7120,1.5086,84.5355,6.0000,1.0000,2030.7958,449.2604,95.5417,5.7616
2839.5000,98.6936,1.5066,85.3244,6.0000,1.0000,2030.4164,453.3892,96.4017,5.8065
2839.6000,98.6764,1.5045,85.8850,6.0000,1.0000,2030.0629,456.3428,97.0129,5.8382
2839.7000,98.6604,1.5024,86.9083,6.0000,1.0000,2029.7331,461.6663,98.1286,5.8965
2839.8000,98.6474,1.5003,88.6767,6.0000,1.0000,2029.4656,470.8002,100.0569,5.9974
2839.9000,98.6384,1.4981,90.1592,6.0000,1.0000,2029.2799,478.4504,101.6734,6.0820
2840.0000,98.6313,1.4959,90.9916,6.0000,1.0000,2029.1336,482.7565,102.5811,6.1295
2840.1000,98.6256,1.4936,91.7166,6.0000,1.0000,2029.0177,486.5047,103.3717,6.1709
2840.2000,98.6215,1.4913,92.0652,6.0000,1.0000,2028.9325,488.3139,103.7517,6.1908
2840.3000,98.6174,1.4890,91.6361,6.0000,1.0000,2028.8480,486.1317,103.2838,6.1662
2840.4000,98.6118,1.4866,91.3682,6.0000,1.0000,2028.7329,484.7835,102.9915,6.1507
2840.5000,98.6068,1.4842,91.5744,6.0000,1.0000,2028.6314,485.8659,103.2163,6.1624
2840.6000,98.6022,1.4817,91.6274,6.0000,1.0000,2028.5367,486.1606,103.2741,6.1654
2840.7000,98.5977,1.4792,92.0172,6.0000,1.0000,2028.4436,488.1839,103.6991,6.1876
2840.8000,98.5948,1.4767,93.1197,6.0000,1.0000,2028.3839,493.8581,104.9013,6.2506
2840.9000,98.5947,1.4741,93.9615,6.0000,1.0000,2028.3816,498.1804,105.8193,6.2988
2841.0000,98.5952,1.4714,95.1904,6.0000,1.0000,2028.3919,504.4870,107.1594,6.3691
2841.1000,98.6000,1.4687,97.1128,6.0000,1.0000,2028.4901,514.3323,109.2560,6.4791
2841.2000,98.6080,1.4660,98.4827,6.0000,1.0000,2028.6548,521.3232,110.7500,6.5576
2841.3000,98.6181,1.4632,99.6561,6.0000,1.0000,2028.8634,527.2930,112.0298,6.6249
2841.4000,98.6307,1.4604,101.0710,6.0000,1.0000,2029.1228,534.4878,113.5729,6.7060
2841.5000,98.6464,1.4576,102.0659,6.0000,1.0000,2029.4448,539.5089,114.6580,6.7632
2841.6000,98.6629,1.4547,102.3186,6.0000,1.0000,2029.7839,540.7166,114.9339,6.7780
2841.7000,98.6795,1.4517,102.4318,6.0000,1.0000,2030.1272,541.2067,115.0575,6.7847
2841.8000,98.6965,1.4487,102.4280,6.0000,1.0000,2030.4766,541.0954,115.0537,6.7848
2841.9000,98.7133,1.4457,102.1959,6.0000,1.0000,2030.8210,539.8145,114.8008,6.7718
2842.0000,98.7294,1.4426,101.4409,6.0000,1.0000,2031.1536,535.8562,113.9776,6.7289
2842.1000,98.7434,1.4395,100.5617,6.0000,1.0000,2031.4402,531.2743,113.0190,6.6789
2842.2000,98.7563,1.4363,100.1301,6.0000,1.0000,2031.7057,528.9939,112.5486,6.6544
2842.3000,98.7687,1.4331,99.4127,6.0000,1.0000,2031.9607,525.2514,111.7664,6.6136
2842.4000,98.7790,1.4298,97.9855,6.0000,1.0000,2032.1723,517.8837,110.2101,6.5321
2842.5000,98.7860,1.4265,97.0400,6.0000,1.0000,2032.3179,513.0022,109.1791,6.4782
2842.6000,98.7929,1.4231,96.8736,6.0000,1.0000,2032.4587,512.1149,108.9978,6.4688
2842.7000,98.7995,1.4197,96.4164,6.0000,1.0000,2032.5948,509.7385,108.4993,6.4427
2842.8000,98.8048,1.4163,96.4502,6.0000,1.0000,2032.7032,509.8848,108.5362,6.4448
2842.9000,98.8117,1.4128,97.1893,6.0000,1.0000,2032.8460,513.6356,109.3423,6.4872
2843.0000,98.8200,1.4093,97.4632,6.0000,1.0000,2033.0163,514.9964,109.6412,6.5030
2843.1000,98.8281,1.4057,97.5727,6.0000,1.0000,2033.1842,515.5151,109.7607,6.5094
2843.2000,98.8370,1.4021,98.0179,6.0000,1.0000,2033.3668,517.7493,110.2463,6.5350
2843.3000,98.8471,1.3984,98.0675,6.0000,1.0000,2033.5733,517.9513,110.3005,6.5380
2843.4000,98.8563,1.3947,98.0109,6.0000,1.0000,2033.7633,517.6139,110.2389,6.5349
2843.5000,98.8663,1.3910,98.9057,6.0000,1.0000,2033.9691,522.1436,111.2149,6.5863
2843.6000,98.8791,1.3872,100.2267,6.0000,1.0000,2034.2331,528.8388,112.6556,6.6621
