rpm,T_shaft_Nm,feasible,P_shaft_kW,P_dc_kW,P_cu_kW,P_fe_kW,P_fw_kW,P_inv_kW,I_amp_A,eta
2900.0,45.0,1,13.666,14.679,0.133,0.6475,0.1175,0.1155,63.3,0.931
2900.0,60.0,1,18.221,19.4,0.2271,0.697,0.1175,0.1374,82.7,0.9392
2900.0,75.0,1,22.777,24.151,0.3397,0.7569,0.1175,0.1603,101.2,0.9431
2900.0,90.0,1,27.332,28.927,0.4677,0.8258,0.1175,0.1839,118.7,0.9449
2900.0,105.0,1,31.887,33.724,0.6087,0.9023,0.1175,0.2081,135.4,0.9455
2900.0,120.0,1,36.442,38.539,0.7607,0.9855,0.1175,0.2328,151.4,0.9456
2900.0,135.0,1,40.998,43.37,0.9222,1.0743,0.1175,0.258,166.7,0.9453
2900.0,150.0,1,45.553,48.214,1.092,1.1682,0.1175,0.2834,181.4,0.9448
2900.0,165.0,1,50.108,53.071,1.269,1.2665,0.1175,0.3091,195.5,0.9442
2900.0,180.0,1,54.664,57.938,1.4525,1.3688,0.1175,0.3351,209.2,0.9435
2900.0,195.0,1,59.219,62.814,1.6417,1.4747,0.1175,0.3613,222.4,0.9428
2900.0,210.0,1,63.774,67.699,1.8361,1.5837,0.1175,0.3877,235.2,0.942
2900.0,225.0,1,68.33,72.521,2.0389,1.6198,0.1175,0.4147,247.8,0.9422
2900.0,240.0,1,72.885,77.326,2.263,1.616,0.1175,0.444,261.1,0.9426
2900.0,255.0,1,77.44,82.157,2.5107,1.6122,0.1175,0.476,275.0,0.9426
2900.0,270.0,1,81.996,87.016,2.7837,1.6084,0.1175,0.5107,289.6,0.9423
2900.0,285.0,1,86.551,91.906,3.0843,1.6046,0.1175,0.5483,304.8,0.9417
2900.0,300.0,1,91.106,96.829,3.4154,1.6007,0.1175,0.5892,320.8,0.9409
2900.0,315.0,1,95.661,101.791,3.781,1.5969,0.1175,0.6338,337.5,0.9398
2900.0,330.0,1,100.217,106.796,4.1862,1.593,0.1175,0.6825,355.1,0.9384
2900.0,345.0,1,104.772,111.853,4.6382,1.5892,0.1175,0.7362,373.8,0.9367
2900.0,360.0,1,109.327,116.974,5.1475,1.5852,0.1175,0.796,393.8,0.9346
2900.0,375.0,1,113.883,122.175,5.7302,1.5813,0.1175,0.8635,415.5,0.9321
2900.0,390.0,1,118.438,127.488,6.4134,1.5773,0.1175,0.9419,439.6,0.929
2900.0,405.0,0,,,,,,,,
2900.0,420.0,0,,,,,,,,
2900.0,435.0,0,,,,,,,,
2900.0,450.0,0,,,,,,,,
2900.0,465.0,0,,,,,,,,
2900.0,480.0,0,,,,,,,,
2900.0,495.0,0,,,,,,,,
2900.0,510.0,0,,,,,,,,
2900.0,525.0,0,,,,,,,,
2900.0,540.0,0,,,,,,,,
3000.0,-540.0,0,,,,,,,,
3000.0,-525.0,0,,,,,,,,
3000.0,-510.0,0,,,,,,,,
3000.0,-495.0,0,,,,,,,,
3000.0,-480.0,0,,,,,,,,
3000.0,-465.0,0,,,,,,,,
3000.0,-450.0,0,,,,,,,,
3000.0,-435.0,0,,,,,,,,
3000.0,-420.0,0,,,,,,,,
3000.0,-405.0,0,,,,,,,,
3000.0,-390.0,0,,,,,,,,
3000.0,-375.0,1,-117.81,-108.975,6.2552,1.5376,0.1224,0.9201,433.0,0.925
3000.0,-360.0,1,-113.097,-105.042,5.5523,1.5415,0.1224,0.8396,407.9,0.9288
3000.0,-345.0,1,-108.385,-100.988,4.9584,1.5455,0.1224,0.7708,385.5,0.9318
3000.0,-330.0,1,-103.673,-96.848,4.4424,1.5494,0.1224,0.7103,364.9,0.9342
3000.0,-315.0,1,-98.96,-92.642,3.9867,1.5533,0.1224,0.6561,345.6,0.9362
3000.0,-300.0,1,-94.248,-88.382,3.5796,1.5572,0.1224,0.607,327.5,0.9378
3000.0,-285.0,1,-89.535,-84.076,3.2137,1.5611,0.1224,0.5623,310.3,0.939
3000.0,-270.0,1,-84.823,-79.731,2.8832,1.565,0.1224,0.5213,293.9,0.94
3000.0,-255.0,1,-80.111,-75.351,2.5843,1.5688,0.1224,0.4837,278.3,0.9406
3000.0,-240.0,1,-75.398,-70.94,2.3137,1.5727,0.1224,0.4491,263.3,0.9409
3000.0,-225.0,1,-70.686,-66.501,2.0692,1.5765,0.1224,0.4172,249.0,0.9408
3000.0,-210.0,1,-65.973,-62.034,1.849,1.5803,0.1224,0.3881,235.4,0.9403
3000.0,-195.0,1,-61.261,-57.589,1.6504,1.5377,0.1224,0.3613,222.4,0.9401
3000.0,-180.0,1,-56.549,-53.204,1.4601,1.4274,0.1224,0.3351,209.2,0.9408
3000.0,-165.0,1,-51.836,-48.808,1.2757,1.3207,0.1224,0.3091,195.5,0.9416
3000.0,-150.0,1,-47.124,-44.402,1.0977,1.2182,0.1224,0.2834,181.4,0.9422
3000.0,-135.0,1,-42.412,-39.984,0.9271,1.1203,0.1224,0.258,166.7,0.9428
3000.0,-120.0,1,-37.699,-35.552,0.7647,1.0276,0.1224,0.2328,151.4,0.943
3000.0,-105.0,1,-32.987,-31.103,0.6119,0.9409,0.1224,0.2081,135.4,0.9429
3000.0,-90.0,1,-28.274,-26.637,0.4702,0.8611,0.1224,0.1839,118.7,0.9421
3000.0,-75.0,1,-23.562,-22.149,0.3415,0.7893,0.1224,0.1603,101.2,0.94
3000.0,-60.0,1,-18.85,-17.635,0.2283,0.7268,0.1224,0.1374,82.7,0.9356
3000.0,-45.0,1,-14.137,-13.09,0.1337,0.6752,0.1224,0.1155,63.3,0.926
3000.0,-30.0,1,-9.425,-8.509,0.0615,0.6364,0.1224,0.095,42.9,0.9029
3000.0,-15.0,1,-4.712,-3.886,0.0157,0.6122,0.1224,0.0763,21.7,0.8246
3000.0,0.0,1,0.0,0.786,0.0,0.604,0.1224,0.06,0.0,0.0
3000.0,15.0,1,4.712,5.539,0.0157,0.6122,0.1224,0.0763,21.7,0.8508
3000.0,30.0,1,9.425,10.34,0.0615,0.6364,0.1224,0.095,42.9,0.9115
3000.0,45.0,1,14.137,15.184,0.1337,0.6752,0.1224,0.1155,63.3,0.9311
3000.0,60.0,1,18.85,20.064,0.2283,0.7268,0.1224,0.1374,82.7,0.9395
3000.0,75.0,1,23.562,24.975,0.3415,0.7893,0.1224,0.1603,101.2,0.9434
3000.0,90.0,1,28.274,29.912,0.4702,0.8611,0.1224,0.1839,118.7,0.9453
3000.0,105.0,1,32.987,34.87,0.6119,0.9409,0.1224,0.2081,135.4,0.946
3000.0,120.0,1,37.699,39.847,0.7647,1.0276,0.1224,0.2328,151.4,0.9461
3000.0,135.0,1,42.412,44.839,0.9271,1.1203,0.1224,0.258,166.7,0.9459
3000.0,150.0,1,47.124,49.846,1.0977,1.2182,0.1224,0.2834,181.4,0.9454
3000.0,165.0,1,51.836,54.864,1.2757,1.3207,0.1224,0.3091,195.5,0.9448
3000.0,180.0,1,56.549,59.894,1.4601,1.4274,0.1224,0.3351,209.2,0.9442
3000.0,195.0,1,61.261,64.933,1.6504,1.5377,0.1224,0.3613,222.4,0.9435
3000.0,210.0,1,65.973,69.913,1.849,1.5803,0.1224,0.3881,235.4,0.9436
3000.0,225.0,1,70.686,74.871,2.0692,1.5765,0.1224,0.4172,249.0,0.9441
3000.0,240.0,1,75.398,79.856,2.3137,1.5727,0.1224,0.4491,263.3,0.9442
3000.0,255.0,1,80.111,84.87,2.5843,1.5688,0.1224,0.4837,278.3,0.9439
3000.0,270.0,1,84.823,89.915,2.8832,1.565,0.1224,0.5213,293.9,0.9434
3000.0,285.0,1,89.535,94.995,3.2137,1.5611,0.1224,0.5623,310.3,0.9425
3000.0,300.0,1,94.248,100.114,3.5796,1.5572,0.1224,0.607,327.5,0.9414
3000.0,315.0,1,98.96,105.279,3.9867,1.5533,0.1224,0.6561,345.6,0.94
3000.0,330.0,1,103.673,110.497,4.4424,1.5494,0.1224,0.7103,364.9,0.9382
3000.0,345.0,1,108.385,115.782,4.9584,1.5455,0.1224,0.7708,385.5,0.9361
3000.0,360.0,1,113.097,121.153,5.5523,1.5415,0.1224,0.8396,407.9,0.9335
3000.0,375.0,1,117.81,126.645,6.2552,1.5376,0.1224,0.9201,433.0,0.9302
3000.0,390.0,0,,,,,,,,
3000.0,405.0,0,,,,,,,,
3000.0,420.0,0,,,,,,,,
3000.0,435.0,0,,,,,,,,
3000.0,450.0,0,,,,,,,,
3000.0,465.0,0,,,,,,,,
3000.0,480.0,0,,,,,,,,
3000.0,495.0,0,,,,,,,,
3000.0,510.0,0,,,,,,,,
3000.0,525.0,0,,,,,,,,
3000.0,540.0,0,,,,,,,,
3100.0,-540.0,0,,,,,,,,
3100.0,-525.0,0,,,,,,,,
3100.0,-510.0,0,,,,,,,,
3100.0,-495.0,0,,,,,,,,
3100.0,-480.0,0,,,,,,,,
3100.0,-465.0,0,,,,,,,,
3100.0,-450.0,0,,,,,,,,
3100.0,-435.0,0,,,,,,,,
3100.0,-420.0,0,,,,,,,,
3100.0,-405.0,0,,,,,,,,
3100.0,-390.0,0,,,,,,,,
3100.0,-375.0,0,,,,,,,,
3100.0,-360.0,1,-116.867,-108.292,6.0542,1.5006,0.1273,0.8934,424.8,0.9266
3100.0,-345.0,1,-111.998,-104.212,5.3421,1.5046,0.1273,0.8121,399.0,0.9305
3100.0,-330.0,1,-107.128,-100.005,4.7443,1.5086,0.1273,0.7428,376.0,0.9335
3100.0,-315.0,1,-102.259,-95.71,4.2273,1.5126,0.1273,0.6821,355.0,0.936
3100.0,-300.0,1,-97.389,-91.346,3.7721,1.5165,0.1273,0.6278,335.3,0.9379
3100.0,-285.0,1,-92.52,-86.926,3.3668,1.5204,0.1273,0.5789,316.8,0.9395
3100.0,-270.0,1,-87.65,-82.461,3.0035,1.5243,0.1273,0.5343,299.2,0.9408
3100.0,-255.0,1,-82.781,-77.956,2.6764,1.5282,0.1273,0.4935,282.4,0.9417
3100.0,-240.0,1,-77.911,-73.415,2.3814,1.5321,0.1273,0.4561,266.4,0.9423
3100.0,-225.0,1,-73.042,-68.842,2.1154,1.5359,0.1273,0.4218,251.1,0.9425
3100.0,-210.0,1,-68.173,-64.239,1.8759,1.5398,0.1273,0.3903,236.5,0.9423
3100.0,-195.0,1,-63.303,-59.609,1.6614,1.5436,0.1273,0.3616,222.5,0.9416
3100.0,-180.0,1,-58.434,-55.017,1.468,1.4867,0.1273,0.3351,209.2,0.9415
3100.0,-165.0,1,-53.564,-50.47,1.2826,1.3756,0.1273,0.3091,195.5,0.9422
3100.0,-150.0,1,-48.695,-45.912,1.1037,1.2688,0.1273,0.2834,181.4,0.9428
3100.0,-135.0,1,-43.825,-41.341,0.9321,1.1668,0.1273,0.258,166.7,0.9433
3100.0,-120.0,1,-38.956,-36.756,0.7689,1.0703,0.1273,0.2328,151.4,0.9435
3100.0,-105.0,1,-34.086,-32.156,0.6152,0.98,0.1273,0.2081,135.4,0.9434
3100.0,-90.0,1,-29.217,-27.536,0.4727,0.8969,0.1273,0.1839,118.7,0.9425
3100.0,-75.0,1,-24.347,-22.894,0.3434,0.822,0.1273,0.1603,101.2,0.9403
3100.0,-60.0,1,-19.478,-18.227,0.2295,0.757,0.1273,0.1374,82.7,0.9358
3100.0,-45.0,1,-14.608,-13.528,0.1344,0.7033,0.1273,0.1155,63.3,0.926
3100.0,-30.0,1,-9.739,-8.792,0.0618,0.6629,0.1273,0.095,42.9,0.9028
3100.0,-15.0,1,-4.869,-4.012,0.0158,0.6377,0.1273,0.0763,21.7,0.824
3100.0,0.0,1,0.0,0.816,0.0,0.6291,0.1273,0.06,0.0,0.0
3100.0,15.0,1,4.869,5.727,0.0158,0.6377,0.1273,0.0763,21.7,0.8503
3100.0,30.0,1,9.739,10.686,0.0618,0.6629,0.1273,0.095,42.9,0.9114
3100.0,45.0,1,14.608,15.689,0.1344,0.7033,0.1273,0.1155,63.3,0.9311
3100.0,60.0,1,19.478,20.729,0.2295,0.757,0.1273,0.1374,82.7,0.9396
3100.0,75.0,1,24.347,25.8,0.3434,0.822,0.1273,0.1603,101.2,0.9437
3100.0,90.0,1,29.217,30.898,0.4727,0.8969,0.1273,0.1839,118.7,0.9456
3100.0,105.0,1,34.086,36.017,0.6152,0.98,0.1273,0.2081,135.4,0.9464
3100.0,120.0,1,38.956,41.155,0.7689,1.0703,0.1273,0.2328,151.4,0.9466
3100.0,135.0,1,43.825,46.309,0.9321,1.1668,0.1273,0.258,166.7,0.9464
3100.0,150.0,1,48.695,51.478,1.1037,1.2688,0.1273,0.2834,181.4,0.9459
3100.0,165.0,1,53.564,56.659,1.2826,1.3756,0.1273,0.3091,195.5,0.9454
3100.0,180.0,1,58.434,61.851,1.468,1.4867,0.1273,0.3351,209.2,0.9448
3100.0,195.0,1,63.303,66.997,1.6614,1.5436,0.1273,0.3616,222.5,0.9449
3100.0,210.0,1,68.173,72.106,1.8759,1.5398,0.1273,0.3903,236.5,0.9455
3100.0,225.0,1,73.042,77.242,2.1154,1.5359,0.1273,0.4218,251.1,0.9456
3100.0,240.0,1,77.911,82.408,2.3814,1.5321,0.1273,0.4561,266.4,0.9454
3100.0,255.0,1,82.781,87.606,2.6764,1.5282,0.1273,0.4935,282.4,0.9449
3100.0,270.0,1,87.65,92.84,3.0035,1.5243,0.1273,0.5343,299.2,0.9441
3100.0,285.0,1,92.52,98.113,3.3668,1.5204,0.1273,0.5789,316.8,0.943
3100.0,300.0,1,97.389,103.433,3.7721,1.5165,0.1273,0.6278,335.3,0.9416
3100.0,315.0,1,102.259,108.808,4.2273,1.5126,0.1273,0.6821,355.0,0.9398
3100.0,330.0,1,107.128,114.251,4.7443,1.5086,0.1273,0.7428,376.0,0.9377
3100.0,345.0,1,111.998,119.784,5.3421,1.5046,0.1273,0.8121,399.0,0.935
3100.0,360.0,1,116.867,125.443,6.0542,1.5006,0.1273,0.8934,424.8,0.9316
3100.0,375.0,0,,,,,,,,
3100.0,390.0,0,,,,,,,,
3100.0,405.0,0,,,,,,,,
3100.0,420.0,0,,,,,,,,
3100.0,435.0,0,,,,,,,,
3100.0,450.0,0,,,,,,,,
3100.0,465.0,0,,,,,,,,
3100.0,480.0,0,,,,,,,,
3100.0,495.0,0,,,,,,,,
3100.0,510.0,0,,,,,,,,
3100.0,525.0,0,,,,,,,,
3100.0,540.0,0,,,,,,,,
3200.0,-540.0,0,,,,,,,,
3200.0,-525.0,0,,,,,,,,
3200.0,-510.0,0,,,,,,,,
3200.0,-495.0,0,,,,,,,,
3200.0,-480.0,0,,,,,,,,
3200.0,-465.0,0,,,,,,,,
3200.0,-450.0,0,,,,,,,,
3200.0,-435.0,0,,,,,,,,
3200.0,-420.0,0,,,,,,,,
3200.0,-405.0,0,,,,,,,,
3200.0,-390.0,0,,,,,,,,
3200.0,-375.0,0,,,,,,,,
3200.0,-360.0,1,-120.637,-111.367,6.7125,1.4621,0.1323,0.9636,446.1,0.9232
3200.0,-345.0,1,-115.611,-107.338,5.8121,1.4662,0.1323,0.8622,415.1,0.9284
3200.0,-330.0,1,-110.584,-103.099,5.1018,1.4702,0.1323,0.7811,388.9,0.9323
3200.0,-315.0,1,-105.558,-98.731,4.5075,1.4743,0.1323,0.7122,365.5,0.9353
3200.0,-300.0,1,-100.531,-94.274,3.9947,1.4782,0.1323,0.6518,344.1,0.9378
3200.0,-285.0,1,-95.504,-89.748,3.5443,1.4822,0.1323,0.598,324.1,0.9397
3200.0,-270.0,1,-90.478,-85.166,3.1442,1.4861,0.1323,0.5495,305.3,0.9413
3200.0,-255.0,1,-85.451,-80.537,2.7864,1.4901,0.1323,0.5054,287.4,0.9425
3200.0,-240.0,1,-80.425,-75.868,2.4651,1.494,0.1323,0.4651,270.3,0.9433
3200.0,-225.0,1,-75.398,-71.164,2.1763,1.4979,0.1323,0.4282,254.0,0.9438
3200.0,-210.0,1,-70.372,-66.426,1.9168,1.5018,0.1323,0.3943,238.4,0.9439
3200.0,-195.0,1,-65.345,-61.659,1.6843,1.5056,0.1323,0.3634,223.4,0.9436
3200.0,-180.0,1,-60.319,-56.864,1.477,1.5095,0.1323,0.3352,209.2,0.9427
3200.0,-165.0,1,-55.292,-52.13,1.2897,1.4312,0.1323,0.3091,195.5,0.9428
3200.0,-150.0,1,-50.265,-47.42,1.1098,1.32,0.1323,0.2834,181.4,0.9434
3200.0,-135.0,1,-45.239,-42.697,0.9373,1.214,0.1323,0.258,166.7,0.9438
3200.0,-120.0,1,-40.212,-37.961,0.7732,1.1135,0.1323,0.2328,151.4,0.944
3200.0,-105.0,1,-35.186,-33.207,0.6187,1.0196,0.1323,0.2081,135.4,0.9438
3200.0,-90.0,1,-30.159,-28.435,0.4754,0.9331,0.1323,0.1839,118.7,0.9428
3200.0,-75.0,1,-25.133,-23.64,0.3453,0.8553,0.1323,0.1603,101.2,0.9406
3200.0,-60.0,1,-20.106,-18.818,0.2308,0.7875,0.1323,0.1374,82.7,0.9359
3200.0,-45.0,1,-15.08,-13.965,0.1352,0.7317,0.1323,0.1155,63.3,0.9261
3200.0,-30.0,1,-10.053,-9.074,0.0622,0.6897,0.1323,0.095,42.9,0.9026
3200.0,-15.0,1,-5.027,-4.139,0.0159,0.6634,0.1323,0.0763,21.7,0.8233
3200.0,0.0,1,0.0,0.847,0.0,0.6545,0.1323,0.06,0.0,0.0
3200.0,15.0,1,5.027,5.915,0.0159,0.6634,0.1323,0.0763,21.7,0.8499
3200.0,30.0,1,10.053,11.032,0.0622,0.6897,0.1323,0.095,42.9,0.9112
3200.0,45.0,1,15.08,16.194,0.1352,0.7317,0.1323,0.1155,63.3,0.9312
3200.0,60.0,1,20.106,21.394,0.2308,0.7875,0.1323,0.1374,82.7,0.9398
3200.0,75.0,1,25.133,26.626,0.3453,0.8553,0.1323,0.1603,101.2,0.9439
3200.0,90.0,1,30.159,31.884,0.4754,0.9331,0.1323,0.1839,118.7,0.9459
3200.0,105.0,1,35.186,37.165,0.6187,1.0196,0.1323,0.2081,135.4,0.9468
3200.0,120.0,1,40.212,42.464,0.7732,1.1135,0.1323,0.2328,151.4,0.947
3200.0,135.0,1,45.239,47.78,0.9373,1.214,0.1323,0.258,166.7,0.9468
3200.0,150.0,1,50.265,53.111,1.1098,1.32,0.1323,0.2834,181.4,0.9464
3200.0,165.0,1,55.292,58.454,1.2897,1.4312,0.1323,0.3091,195.5,0.9459
3200.0,180.0,1,60.319,63.773,1.477,1.5095,0.1323,0.3352,209.2,0.9458
3200.0,195.0,1,65.345,69.031,1.6843,1.5056,0.1323,0.3634,223.4,0.9466
3200.0,210.0,1,70.372,74.317,1.9168,1.5018,0.1323,0.3943,238.4,0.9469
3200.0,225.0,1,75.398,79.633,2.1763,1.4979,0.1323,0.4282,254.0,0.9468
3200.0,240.0,1,80.425,84.981,2.4651,1.494,0.1323,0.4651,270.3,0.9464
3200.0,255.0,1,85.451,90.365,2.7864,1.4901,0.1323,0.5054,287.4,0.9456
3200.0,270.0,1,90.478,95.79,3.1442,1.4861,0.1323,0.5495,305.3,0.9445
3200.0,285.0,1,95.504,101.261,3.5443,1.4822,0.1323,0.598,324.1,0.9431
3200.0,300.0,1,100.531,106.788,3.9947,1.4782,0.1323,0.6518,344.1,0.9414
3200.0,315.0,1,105.558,112.384,4.5075,1.4743,0.1323,0.7122,365.5,0.9393
3200.0,330.0,1,110.584,118.07,5.1018,1.4702,0.1323,0.7811,388.9,0.9366
3200.0,345.0,1,115.611,123.883,5.8121,1.4662,0.1323,0.8622,415.1,0.9332
3200.0,360.0,1,120.637,129.908,6.7125,1.4621,0.1323,0.9636,446.1,0.9286
3200.0,375.0,0,,,,,,,,
3200.0,390.0,0,,,,,,,,
3200.0,405.0,0,,,,,,,,
3200.0,420.0,0,,,,,,,,
3200.0,435.0,0,,,,,,,,
3200.0,450.0,0,,,,,,,,
3200.0,465.0,0,,,,,,,,
3200.0,480.0,0,,,,,,,,
3200.0,495.0,0,,,,,,,,
3200.0,510.0,0,,,,,,,,
3200.0,525.0,0,,,,,,,,
3200.0,540.0,0,,,,,,,,
3300.0,-540.0,0,,,,,,,,
3300.0,-525.0,0,,,,,,,,
3300.0,-510.0,0,,,,,,,,
3300.0,-495.0,0,,,,,,,,
3300.0,-480.0,0,,,,,,,,
3300.0,-465.0,0,,,,,,,,
3300.0,-450.0,0,,,,,,,,
3300.0,-435.0,0,,,,,,,,
3300.0,-420.0,0,,,,,,,,
3300.0,-405.0,0,,,,,,,,
3300.0,-390.0,0,,,,,,,,
3300.0,-375.0,0,,,,,,,,
3300.0,-360.0,0,,,,,,,,
3300.0,-345.0,1,-119.223,-110.312,6.4172,1.43,0.1375,0.9264,434.9,0.9253
3300.0,-330.0,1,-114.04,-106.108,5.5333,1.4342,0.1375,0.8269,403.8,0.9304
3300.0,-315.0,1,-108.856,-101.698,4.8352,1.4382,0.1375,0.7471,377.5,0.9342
3300.0,-300.0,1,-103.673,-97.162,4.2511,1.4423,0.1375,0.6793,354.0,0.9372
3300.0,-285.0,1,-98.489,-92.538,3.7475,1.4463,0.1375,0.6199,332.3,0.9396
3300.0,-270.0,1,-93.305,-87.845,3.3057,1.4502,0.1375,0.5669,312.1,0.9415
3300.0,-255.0,1,-88.122,-83.097,2.9139,1.4542,0.1375,0.5191,293.1,0.943
3300.0,-240.0,1,-82.938,-78.302,2.5642,1.4581,0.1375,0.4757,274.9,0.9441
3300.0,-225.0,1,-77.754,-73.468,2.2511,1.4621,0.1375,0.4361,257.6,0.9449
3300.0,-210.0,1,-72.571,-68.597,1.9704,1.466,0.1375,0.3999,241.0,0.9452
3300.0,-195.0,1,-67.387,-63.694,1.7192,1.4699,0.1375,0.3668,225.1,0.9452
3300.0,-180.0,1,-62.204,-58.76,1.4954,1.4738,0.1375,0.3366,209.9,0.9446
3300.0,-165.0,1,-57.02,-53.798,1.2972,1.4777,0.1375,0.3091,195.5,0.9435
3300.0,-150.0,1,-51.836,-48.927,1.1162,1.3719,0.1375,0.2834,181.4,0.9439
3300.0,-135.0,1,-46.653,-44.053,0.9426,1.2617,0.1375,0.258,166.7,0.9443
3300.0,-120.0,1,-41.469,-39.164,0.7776,1.1573,0.1375,0.2328,151.4,0.9444
3300.0,-105.0,1,-36.285,-34.258,0.6222,1.0597,0.1375,0.2081,135.4,0.9441
3300.0,-90.0,1,-31.102,-29.333,0.4781,0.9698,0.1375,0.1839,118.7,0.9431
3300.0,-75.0,1,-25.918,-24.384,0.3472,0.8889,0.1375,0.1603,101.2,0.9408
3300.0,-60.0,1,-20.735,-19.409,0.2321,0.8185,0.1375,0.1374,82.7,0.9361
3300.0,-45.0,1,-15.551,-14.401,0.136,0.7604,0.1375,0.1155,63.3,0.9261
3300.0,-30.0,1,-10.367,-9.355,0.0625,0.7168,0.1375,0.095,42.9,0.9024
3300.0,-15.0,1,-5.184,-4.264,0.016,0.6895,0.1375,0.0763,21.7,0.8226
3300.0,0.0,1,0.0,0.878,0.0,0.6802,0.1375,0.06,0.0,0.0
3300.0,15.0,1,5.184,6.103,0.016,0.6895,0.1375,0.0763,21.7,0.8494
3300.0,30.0,1,10.367,11.379,0.0625,0.7168,0.1375,0.095,42.9,0.9111
3300.0,45.0,1,15.551,16.7,0.136,0.7604,0.1375,0.1155,63.3,0.9312
3300.0,60.0,1,20.735,22.06,0.2321,0.8185,0.1375,0.1374,82.7,0.9399
3300.0,75.0,1,25.918,27.452,0.3472,0.8889,0.1375,0.1603,101.2,0.9441
3300.0,90.0,1,31.102,32.871,0.4781,0.9698,0.1375,0.1839,118.7,0.9462
3300.0,105.0,1,36.285,38.313,0.6222,1.0597,0.1375,0.2081,135.4,0.9471
3300.0,120.0,1,41.469,43.774,0.7776,1.1573,0.1375,0.2328,151.4,0.9473
3300.0,135.0,1,46.653,49.252,0.9426,1.2617,0.1375,0.258,166.7,0.9472
3300.0,150.0,1,51.836,54.745,1.1162,1.3719,0.1375,0.2834,181.4,0.9469
3300.0,165.0,1,57.02,60.241,1.2972,1.4777,0.1375,0.3091,195.5,0.9465
3300.0,180.0,1,62.204,65.647,1.4954,1.4738,0.1375,0.3366,209.9,0.9475
3300.0,195.0,1,67.387,71.081,1.7192,1.4699,0.1375,0.3668,225.1,0.948
3300.0,210.0,1,72.571,76.545,1.9704,1.466,0.1375,0.3999,241.0,0.9481
3300.0,225.0,1,77.754,82.041,2.2511,1.4621,0.1375,0.4361,257.6,0.9477
3300.0,240.0,1,82.938,87.574,2.5642,1.4581,0.1375,0.4757,274.9,0.9471
3300.0,255.0,1,88.122,93.146,2.9139,1.4542,0.1375,0.5191,293.1,0.9461
3300.0,270.0,1,93.305,98.766,3.3057,1.4502,0.1375,0.5669,312.1,0.9447
3300.0,285.0,1,98.489,104.44,3.7475,1.4463,0.1375,0.6199,332.3,0.943
3300.0,300.0,1,103.673,110.183,4.2511,1.4423,0.1375,0.6793,354.0,0.9409
3300.0,315.0,1,108.856,116.014,4.8352,1.4382,0.1375,0.7471,377.5,0.9383
3300.0,330.0,1,114.04,121.972,5.5333,1.4342,0.1375,0.8269,403.8,0.935
3300.0,345.0,1,119.223,128.135,6.4172,1.43,0.1375,0.9264,434.9,0.9305
3300.0,360.0,0,,,,,,,,
3300.0,375.0,0,,,,,,,,
3300.0,390.0,0,,,,,,,,
3300.0,405.0,0,,,,,,,,
3300.0,420.0,0,,,,,,,,
3300.0,435.0,0,,,,,,,,
3300.0,450.0,0,,,,,,,,
3300.0,465.0,0,,,,,,,,
3300.0,480.0,0,,,,,,,,
3300.0,495.0,0,,,,,,,,
3300.0,510.0,0,,,,,,,,
3300.0,525.0,0,,,,,,,,
3300.0,540.0,0,,,,,,,,
3400.0,-540.0,0,,,,,,,,
3400.0,-525.0,0,,,,,,,,
3400.0,-510.0,0,,,,,,,,
3400.0,-495.0,0,,,,,,,,
3400.0,-480.0,0,,,,,,,,
3400.0,-465.0,0,,,,,,,,
3400.0,-450.0,0,,,,,,,,
3400.0,-435.0,0,,,,,,,,
3400.0,-420.0,0,,,,,,,,
3400.0,-405.0,0,,,,,,,,
3400.0,-390.0,0,,,,,,,,
3400.0,-375.0,0,,,,,,,,
3400.0,-360.0,0,,,,,,,,
3400.0,-345.0,0,,,,,,,,
3400.0,-330.0,1,-117.496,-108.992,6.076,1.4001,0.1427,0.8842,422.0,0.9276
3400.0,-315.0,1,-112.155,-104.595,5.2244,1.4043,0.1427,0.7883,391.3,0.9326
3400.0,-300.0,1,-106.814,-100.005,4.5471,1.4083,0.1427,0.7107,365.0,0.9363
3400.0,-285.0,1,-101.473,-95.295,3.979,1.4124,0.1427,0.6446,341.5,0.9391
3400.0,-270.0,1,-96.133,-90.498,3.4889,1.4164,0.1427,0.5865,319.7,0.9414
3400.0,-255.0,1,-90.792,-85.635,3.059,1.4204,0.1427,0.5348,299.4,0.9432
3400.0,-240.0,1,-85.451,-80.718,2.6782,1.4244,0.1427,0.488,280.1,0.9446
3400.0,-225.0,1,-80.111,-75.755,2.339,1.4284,0.1427,0.4456,261.8,0.9456
3400.0,-210.0,1,-74.77,-70.752,2.036,1.4323,0.1427,0.4069,244.3,0.9463
3400.0,-195.0,1,-69.429,-65.713,1.7653,1.4363,0.1427,0.3716,227.4,0.9465
3400.0,-180.0,1,-64.088,-60.642,1.5243,1.4402,0.1427,0.3393,211.3,0.9462
3400.0,-165.0,1,-58.748,-55.54,1.3106,1.4441,0.1427,0.31,196.0,0.9454
3400.0,-150.0,1,-53.407,-50.434,1.1227,1.4245,0.1427,0.2834,181.4,0.9443
3400.0,-135.0,1,-48.066,-45.408,0.9481,1.31,0.1427,0.258,166.7,0.9447
3400.0,-120.0,1,-42.726,-40.366,0.7821,1.2016,0.1427,0.2328,151.4,0.9448
3400.0,-105.0,1,-37.385,-35.308,0.6258,1.1003,0.1427,0.2081,135.4,0.9444
