# program: Project Volt
# workstream: WS5
# round: r1 (first pass; no FINDINGS_WS5_r*.md exists)
# vehicle: V2
# architecture: pure series (BASELINE_v3 executed Gate G1's kill clause; no clutch, no mode selection, no synchronisation)
# duty: VOLT-REG
# corner: nominal
# seed: 23
# mass_kg: 6600.0
# payload_kg: 2900.0
# baseline_version: BASELINE_v7_FREEZE.md (research freeze; supersedes v6, which superseded v5)
# results_file: results_ws5.json
# results_sha256: 9c702dd9117e87eedad7b4257d91a94e70bf43285b81d22a7ca26a23fd9d8861
# generated_utc: 2026-08-31T00:00:00Z (run-of-record date, not a wall clock - a wall clock would break the byte-stability rule)
# note: WS5 recommended R22b dispatch: load-following (R22b c)
# note: bus-side electrical quantities (R12); states are the supervisor state machine's active state per region
# note: columns absent by design (TRACE_SCHEMA: an absent trace must not read as a measured zero): gear / lockup / motor_disconnect - this architecture has none; P_comp_brake_kW - a pure-series engine is not coupled to the road and cannot compression-brake; T_motor_C - WS5 does not model motor winding temperature
# note: soc_pct is on the USABLE window (WS5's convention throughout), not on nameplate
t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW,Tj_inv_C,V_bus_V,P_dis_cap_kW,P_chg_cap_kW,state_DISPATCH,state_BLEND,state_VEHICLE,state_THERMAL,state_TRACTION,state_FAULT
2177.3,39680.7,94.9147,3.8945,137.933,142.048,7.77822,5914.44,0,0,2000,626.179,131.147,2,125.918,155.408,153.408,142.048,0,0,0,46.7571,26.0658,3,-29.4901,111.555,633.432,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2177.4,39683.4,94.9438,3.89636,138.036,143.073,7.77822,5915.22,0,0,2000,626.179,131.147,2,125.918,156.539,154.539,143.073,0,0,0,46.7492,26.0661,3,-30.6208,111.568,632.853,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2177.5,39686,94.9743,3.89827,138.139,143.26,7.77822,5916,0,0,2000,626.179,131.147,2,125.918,156.745,154.745,143.26,0,0,0,46.7412,26.0663,3,-30.8273,111.582,632.742,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2177.6,39688.6,95.0038,3.90021,138.242,143.146,7.77822,5916.78,0,0,2000,626.179,131.147,2,125.918,156.62,154.62,143.146,0,0,0,46.7333,26.0666,3,-30.7015,111.595,632.801,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2177.7,39691.3,95.0335,3.9022,138.345,143.287,7.77822,5917.55,0,0,2000,626.179,131.147,2,125.918,156.776,154.776,143.287,0,0,0,46.7253,26.0669,3,-30.8576,111.608,632.716,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2177.8,39693.9,95.0631,3.90423,138.448,143.327,7.77822,5918.33,0,0,2000,626.179,131.147,2,125.918,156.82,154.82,143.327,0,0,0,46.7173,26.0671,3,-30.9017,111.622,632.689,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2177.9,39696.5,95.0925,3.9063,138.551,143.245,7.77822,5919.11,0,0,2000,626.179,131.147,2,125.918,156.73,154.73,143.245,0,0,0,46.7094,26.0674,3,-30.8117,111.635,632.729,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178,39699.2,95.1213,3.90841,138.654,143.207,7.77822,5919.89,0,0,2000,626.179,131.147,2,125.918,156.688,154.688,143.207,0,0,0,46.7014,26.0677,3,-30.7696,111.649,632.745,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.1,39701.8,95.1501,3.91056,138.757,143.365,7.77822,5920.67,0,0,2000,626.179,131.147,2,125.918,156.862,154.862,143.365,0,0,0,46.6934,26.0679,3,-30.9439,111.662,632.651,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.2,39704.5,95.1791,3.91275,138.861,142.92,7.77822,5921.44,0,0,2000,626.179,131.147,2,125.918,156.371,154.371,142.92,0,0,0,46.6856,26.0682,3,-30.4533,111.675,632.896,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.3,39707.1,95.2058,3.91497,138.964,141.774,7.77822,5922.22,0,0,2000,626.179,131.147,2,125.918,155.108,153.108,141.774,0,0,0,46.678,26.0684,3,-29.1899,111.685,633.533,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.4,39709.8,95.2298,3.91724,139.068,140.967,7.77822,5923,0,0,2000,626.179,131.147,2,125.918,154.217,152.217,140.967,0,0,0,46.6707,26.0686,3,-28.299,111.693,633.98,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.5,39712.4,95.2529,3.91955,139.171,140.669,7.77822,5923.78,0,0,2000,626.179,131.147,2,125.918,153.889,151.889,140.669,0,0,0,46.6635,26.0688,3,-27.971,111.701,634.141,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.6,39715.1,95.2754,3.92189,139.275,140.237,7.77822,5924.56,0,0,2000,626.179,131.147,2,125.918,153.413,151.413,140.237,0,0,0,46.6564,26.069,3,-27.4948,111.707,634.377,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.7,39717.7,95.2963,3.92427,139.379,139.826,7.77822,5925.33,0,0,2000,626.179,131.147,2,125.918,152.959,150.959,139.826,0,0,0,46.6494,26.0692,3,-27.0406,111.713,634.602,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.8,39720.4,95.3168,3.9267,139.483,139.489,7.77822,5926.11,0,0,2000,626.179,131.147,2,125.918,152.587,150.587,139.489,0,0,0,46.6425,26.0693,3,-26.669,111.718,634.786,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2178.9,39723,95.3361,3.92915,139.587,138.652,7.77822,5926.89,0,0,2000,626.179,131.147,2,125.918,151.663,149.663,138.652,0,0,0,46.6359,26.0695,3,-25.7453,111.722,635.248,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179,39725.6,95.3529,3.93165,139.691,138.063,7.77822,5927.67,0,0,2000,626.179,131.147,2,125.918,151.013,149.013,138.063,0,0,0,46.6294,26.0696,3,-25.0955,111.724,635.571,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.1,39728.3,95.3695,3.93418,139.795,137.924,7.77822,5928.44,0,0,2000,626.179,131.147,2,125.918,150.861,148.861,137.924,0,0,0,46.6229,26.0697,3,-24.9425,111.725,635.644,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.2,39730.9,95.3855,3.93675,139.899,137.616,7.77822,5929.22,0,0,2000,626.179,131.147,2,125.918,150.52,148.52,137.616,0,0,0,46.6166,26.0699,3,-24.6024,111.727,635.811,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.3,39733.6,95.4005,3.93936,140.004,137.287,7.77822,5930,0,0,2000,626.179,131.147,2,125.918,150.157,148.157,137.287,0,0,0,46.6103,26.07,3,-24.239,111.727,635.99,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.4,39736.2,95.4149,3.942,140.108,136.911,7.77822,5930.78,0,0,2000,626.179,131.147,2,125.918,149.742,147.742,136.911,0,0,0,46.6041,26.0701,3,-23.8243,111.727,636.194,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.5,39738.9,95.4281,3.94468,140.213,135.407,7.77822,5931.56,0,0,2000,626.179,131.147,2,125.918,148.084,146.084,135.407,0,0,0,46.5984,26.0702,3,-22.1657,111.723,637.024,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.6,39741.5,95.4362,3.94739,140.317,132.586,7.77822,5932.33,0,0,2000,626.179,131.147,2,125.918,145.003,143.003,132.586,0,0,0,46.5935,26.0702,3,-19.0846,111.714,638.563,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.7,39744.2,95.438,3.95014,140.422,129.949,7.77822,5933.11,0,0,2000,626.179,131.147,2,125.918,142.122,140.122,129.949,0,0,0,46.5893,26.0702,3,-16.2035,111.7,639.995,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.8,39746.9,95.4354,3.95293,140.527,127.692,7.77822,5933.89,0,0,2000,626.179,131.147,2,125.918,139.656,137.656,127.692,0,0,0,46.5858,26.0702,3,-13.7379,111.682,641.216,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2179.9,39749.5,95.4281,3.95574,140.632,125.41,7.77822,5934.67,0,0,2000,626.179,131.147,2,125.918,137.164,135.164,125.41,0,0,0,46.5829,26.0701,3,-11.2459,111.66,642.446,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180,39752.2,95.4164,3.9586,140.737,123.875,7.77822,5935.44,0,0,2000,626.179,131.147,2,125.918,135.498,133.498,123.875,0,0,0,46.5804,26.07,3,-9.57957,111.635,643.265,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.1,39754.8,95.403,3.96148,140.841,123.309,7.77822,5936.22,0,0,2000,626.179,131.147,2,125.918,134.884,132.884,123.309,0,0,0,46.5781,26.0699,3,-8.9658,111.609,643.566,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.2,39757.5,95.389,3.9644,140.946,122.953,7.77822,5937,0,0,2000,626.179,131.147,2,125.918,134.498,132.498,122.953,0,0,0,46.5758,26.0699,3,-8.58049,111.583,643.753,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.3,39760.1,95.374,3.96734,141.052,122.74,7.77822,5937.78,0,0,2000,626.179,131.147,2,125.918,134.267,132.267,122.74,0,0,0,46.5737,26.0698,3,-8.34902,111.556,643.866,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.4,39762.8,95.3591,3.97033,141.157,122.779,7.77822,5938.56,0,0,2000,626.179,131.147,2,125.918,134.31,132.31,122.779,0,0,0,46.5715,26.0697,3,-8.39168,111.53,643.843,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.5,39765.4,95.3443,3.97334,141.262,122.618,7.77822,5939.33,0,0,2000,626.179,131.147,2,125.918,134.135,132.135,122.618,0,0,0,46.5694,26.0696,3,-8.21748,111.503,643.927,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.6,39768,95.3286,3.97638,141.367,122.592,7.77822,5940.11,0,0,2000,626.179,131.147,2,125.918,134.107,132.107,122.592,0,0,0,46.5673,26.0695,3,-8.18937,111.476,643.94,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.7,39770.7,95.3136,3.97946,141.472,123.164,7.77822,5940.89,0,0,2000,626.179,131.147,2,125.918,134.727,132.727,123.164,0,0,0,46.565,26.0694,3,-8.80859,111.451,643.634,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.8,39773.3,95.3001,3.98256,141.578,123.232,7.77822,5941.67,0,0,2000,626.179,131.147,2,125.918,134.8,132.8,123.232,0,0,0,46.5627,26.0694,3,-8.88249,111.425,643.596,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2180.9,39776,95.2853,3.9857,141.683,122.705,7.77822,5942.45,0,0,2000,626.179,131.147,2,125.918,134.229,132.229,122.705,0,0,0,46.5606,26.0693,3,-8.31125,111.399,643.876,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181,39778.6,95.2697,3.98886,141.789,122.749,7.77822,5943.22,0,0,2000,626.179,131.147,2,125.918,134.277,132.277,122.749,0,0,0,46.5584,26.0692,3,-8.35898,111.373,643.851,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.1,39781.3,95.255,3.99206,141.894,123.002,7.77822,5944,0,0,2000,626.179,131.147,2,125.918,134.551,132.551,123.002,0,0,0,46.5562,26.0691,3,-8.63295,111.348,643.715,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.2,39783.9,95.2403,3.99528,142,122.633,7.77822,5944.78,0,0,2000,626.179,131.147,2,125.918,134.151,132.151,122.633,0,0,0,46.554,26.069,3,-8.23326,111.321,643.91,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.3,39786.6,95.224,3.99853,142.106,123.178,7.77822,5945.56,0,0,2000,626.179,131.147,2,125.918,134.741,132.741,123.178,0,0,0,46.5518,26.0689,3,-8.8235,111.296,643.618,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.4,39789.2,95.2114,4.00181,142.212,125.043,7.77822,5946.33,0,0,2000,626.179,131.147,2,125.918,136.764,134.764,125.043,0,0,0,46.549,26.0689,3,-10.8465,111.275,642.621,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.5,39791.9,95.2024,4.00512,142.318,126.493,7.77822,5947.11,0,0,2000,626.179,131.147,2,125.918,138.348,136.348,126.493,0,0,0,46.5457,26.0688,3,-12.4302,111.256,641.837,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.6,39794.5,95.1954,4.00846,142.423,127.439,7.77822,5947.89,0,0,2000,626.179,131.147,2,125.918,139.381,137.381,127.439,0,0,0,46.5423,26.0688,3,-13.4632,111.239,641.323,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.7,39797.2,95.19,4.01182,142.53,128.629,7.77822,5948.67,0,0,2000,626.179,131.147,2,125.918,140.681,138.681,128.629,0,0,0,46.5385,26.0688,3,-14.7628,111.224,640.677,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.8,39799.8,95.1875,4.01521,142.636,129.54,7.77822,5949.45,0,0,2000,626.179,131.147,2,125.918,141.675,139.675,129.54,0,0,0,46.5344,26.0687,3,-15.7575,111.211,640.18,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2181.9,39802.4,95.1856,4.01862,142.742,130.276,7.77822,5950.22,0,0,2000,626.179,131.147,2,125.918,142.478,140.478,130.276,0,0,0,46.5301,26.0687,3,-16.5605,111.199,639.778,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182,39805.1,95.1858,4.02207,142.848,131.476,7.77822,5951,0,0,2000,626.179,131.147,2,125.918,143.79,141.79,131.476,0,0,0,46.5255,26.0688,3,-17.8716,111.19,639.122,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.1,39807.7,95.1883,4.02553,142.955,132.694,7.77822,5951.78,0,0,2000,626.179,131.147,2,125.918,145.119,143.119,132.694,0,0,0,46.5205,26.0688,3,-19.2013,111.183,638.456,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.2,39810.4,95.1931,4.02903,143.061,134.02,7.77822,5952.56,0,0,2000,626.179,131.147,2,125.918,146.567,144.567,134.02,0,0,0,46.5152,26.0688,3,-20.6489,111.179,637.728,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.3,39813,95.2007,4.03255,143.168,135.377,7.77822,5953.33,0,0,2000,626.179,131.147,2,125.918,148.051,146.051,135.377,0,0,0,46.5095,26.0689,3,-22.1331,111.177,636.98,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.4,39815.7,95.2106,4.03609,143.274,135.916,7.77822,5954.11,0,0,2000,626.179,131.147,2,125.918,148.646,146.646,135.916,0,0,0,46.5036,26.069,3,-22.7279,111.176,636.678,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.5,39818.3,95.2199,4.03966,143.381,135.901,7.77822,5954.89,0,0,2000,626.179,131.147,2,125.918,148.629,146.629,135.901,0,0,0,46.4977,26.0691,3,-22.7111,111.176,636.682,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.6,39821,95.2294,4.04325,143.488,135.753,7.77822,5955.67,0,0,2000,626.179,131.147,2,125.918,148.466,146.466,135.753,0,0,0,46.4919,26.0692,3,-22.5477,111.175,636.76,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.7,39823.6,95.2378,4.04687,143.595,135.103,7.77822,5956.45,0,0,2000,626.179,131.147,2,125.918,147.751,145.751,135.103,0,0,0,46.4863,26.0693,3,-21.8327,111.172,637.115,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.8,39826.2,95.2444,4.05051,143.702,134.773,7.77822,5957.22,0,0,2000,626.179,131.147,2,125.918,147.39,145.39,134.773,0,0,0,46.4807,26.0693,3,-21.4716,111.169,637.293,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2182.9,39828.9,95.2512,4.05417,143.809,135.306,7.77822,5958,0,0,2000,626.179,131.147,2,125.918,147.972,145.972,135.306,0,0,0,46.475,26.0694,3,-22.0544,111.168,636.997,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183,39831.5,95.2596,4.05786,143.917,136.396,7.77822,5958.78,0,0,2000,626.179,131.147,2,125.918,149.175,147.175,136.396,0,0,0,46.469,26.0695,3,-23.2572,111.168,636.388,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.1,39834.2,95.2703,4.06157,144.024,138.378,7.77822,5959.56,0,0,2000,626.179,131.147,2,125.918,151.362,149.362,138.378,0,0,0,46.4624,26.0697,3,-25.4439,111.173,635.282,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.2,39836.8,95.2862,4.0653,144.132,140.798,7.77822,5960.34,0,0,2000,626.179,131.147,2,125.918,154.031,152.031,140.798,0,0,0,46.4552,26.0699,3,-28.1132,111.182,633.927,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.3,39839.5,95.3062,4.06905,144.239,142.351,7.77822,5961.11,0,0,2000,626.179,131.147,2,125.918,155.744,153.744,142.351,0,0,0,46.4475,26.0701,3,-29.8263,111.195,633.053,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.4,39842.1,95.3278,4.07282,144.347,143.198,7.77822,5961.89,0,0,2000,626.179,131.147,2,125.918,156.679,154.679,143.198,0,0,0,46.4395,26.0704,3,-30.7614,111.21,632.572,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.5,39844.8,95.3506,4.07661,144.455,143.669,7.77822,5962.67,0,0,2000,626.179,131.147,2,125.918,157.2,155.2,143.669,0,0,0,46.4314,26.0706,3,-31.2816,111.226,632.301,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.6,39847.4,95.3736,4.08042,144.563,143.441,7.77822,5963.45,0,0,2000,626.179,131.147,2,125.918,156.947,154.947,143.441,0,0,0,46.4234,26.0709,3,-31.0293,111.241,632.424,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.7,39850.1,95.3951,4.08426,144.671,142.925,7.77822,5964.22,0,0,2000,626.179,131.147,2,125.918,156.378,154.378,142.925,0,0,0,46.4155,26.0712,3,-30.4603,111.255,632.709,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.8,39852.7,95.4156,4.08811,144.78,142.886,7.77822,5965,0,0,2000,626.179,131.147,2,125.918,156.336,154.336,142.886,0,0,0,46.4077,26.0714,3,-30.4178,111.268,632.725,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2183.9,39855.4,95.4364,4.09198,144.888,143.07,7.77822,5965.78,0,0,2000,626.179,131.147,2,125.918,156.539,154.539,143.07,0,0,0,46.3998,26.0717,3,-30.6213,111.283,632.616,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184,39858,95.4571,4.09587,144.996,142.788,7.77822,5966.56,0,0,2000,626.179,131.147,2,125.918,156.228,154.228,142.788,0,0,0,46.3919,26.0719,3,-30.3099,111.296,632.769,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.1,39860.7,95.4764,4.09978,145.105,142.028,7.77822,5967.34,0,0,2000,626.179,131.147,2,125.918,155.388,153.388,142.028,0,0,0,46.3843,26.0722,3,-29.4705,111.308,633.191,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.2,39863.3,95.4937,4.10371,145.214,140.635,7.77822,5968.11,0,0,2000,626.179,131.147,2,125.918,153.852,151.852,140.635,0,0,0,46.3771,26.0724,3,-27.9337,111.317,633.966,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.3,39866,95.507,4.10765,145.323,138.262,7.77822,5968.89,0,0,2000,626.179,131.147,2,125.918,151.232,149.232,138.262,0,0,0,46.3706,26.0725,3,-25.3141,111.321,635.286,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.4,39868.6,95.5145,4.11161,145.432,135.361,7.77822,5969.67,0,0,2000,626.179,131.147,2,125.918,148.033,146.033,135.361,0,0,0,46.3649,26.0726,3,-22.1155,111.319,636.892,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.5,39871.3,95.516,4.11559,145.541,133.185,7.77822,5970.45,0,0,2000,626.179,131.147,2,125.918,145.656,143.656,133.185,0,0,0,46.3598,26.0726,3,-19.7382,111.312,638.08,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.6,39873.9,95.5146,4.11958,145.65,131.803,7.77822,5971.22,0,0,2000,626.179,131.147,2,125.918,144.146,142.146,131.803,0,0,0,46.3551,26.0726,3,-18.2284,111.303,638.831,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.7,39876.6,95.5104,4.12359,145.76,130.939,7.77822,5972,0,0,2000,626.179,131.147,2,125.918,143.203,141.203,130.939,0,0,0,46.3506,26.0726,3,-17.2852,111.292,639.298,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.8,39879.2,95.5054,4.12761,145.869,131.123,7.77822,5972.78,0,0,2000,626.179,131.147,2,125.918,143.404,141.404,131.123,0,0,0,46.3461,26.0726,3,-17.4858,111.282,639.195,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2184.9,39881.9,95.5016,4.13164,145.979,131.728,7.77822,5973.56,0,0,2000,626.179,131.147,2,125.918,144.065,142.065,131.728,0,0,0,46.3414,26.0727,3,-18.1466,111.273,638.863,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185,39884.5,95.4988,4.13569,146.088,131.847,7.77822,5974.34,0,0,2000,626.179,131.147,2,125.918,144.195,142.195,131.847,0,0,0,46.3367,26.0727,3,-18.2768,111.264,638.794,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.1,39887.2,95.4953,4.13974,146.198,131.797,7.77822,5975.11,0,0,2000,626.179,131.147,2,125.918,144.141,142.141,131.797,0,0,0,46.3319,26.0727,3,-18.2227,111.256,638.818,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.2,39889.9,95.4919,4.14381,146.308,131.815,7.77822,5975.89,0,0,2000,626.179,131.147,2,125.918,144.16,142.16,131.815,0,0,0,46.3272,26.0727,3,-18.2417,111.247,638.806,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.3,39892.5,95.4883,4.1479,146.418,131.152,7.77822,5976.67,0,0,2000,626.179,131.147,2,125.918,143.435,141.435,131.152,0,0,0,46.3227,26.0727,3,-17.5172,111.237,639.164,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.4,39895.2,95.4821,4.15199,146.528,130.129,7.77822,5977.45,0,0,2000,626.179,131.147,2,125.918,142.318,140.318,130.129,0,0,0,46.3185,26.0727,3,-16.4004,111.225,639.717,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.5,39897.8,95.4742,4.15609,146.638,128.927,7.77822,5978.23,0,0,2000,626.179,131.147,2,125.918,141.005,139.005,128.927,0,0,0,46.3146,26.0727,3,-15.0873,111.211,640.367,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.6,39900.5,95.463,4.16021,146.748,127.412,7.77822,5979,0,0,2000,626.179,131.147,2,125.918,139.35,137.35,127.412,0,0,0,46.3111,26.0727,3,-13.4324,111.194,641.186,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.7,39903.1,95.4489,4.16433,146.859,125.818,7.77822,5979.78,0,0,2000,626.179,131.147,2,125.918,137.609,135.609,125.818,0,0,0,46.3081,26.0726,3,-11.6907,111.174,642.045,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.8,39905.8,95.4313,4.16846,146.969,125.076,7.77822,5980.56,0,0,2000,626.179,131.147,2,125.918,136.798,134.798,125.076,0,0,0,46.3053,26.0725,3,-10.8805,111.152,642.443,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2185.9,39908.4,95.4142,4.1726,147.08,125.992,7.77822,5981.34,0,0,2000,626.179,131.147,2,125.918,137.8,135.8,125.992,0,0,0,46.3022,26.0725,3,-11.8818,111.133,641.947,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
