# program: Project Volt
# workstream: WS5
# round: r1 (first pass; no FINDINGS_WS5_r*.md exists)
# vehicle: V1
# architecture: pure series (BASELINE_v3 executed Gate G1's kill clause; no clutch, no mode selection, no synchronisation)
# duty: VOLT-SUB
# corner: nominal
# seed: 11
# mass_kg: 6600.0
# payload_kg: 2900.0
# baseline_version: BASELINE_v7_FREEZE.md (research freeze; supersedes v6, which superseded v5)
# results_file: results_ws5.json
# results_sha256: 9c702dd9117e87eedad7b4257d91a94e70bf43285b81d22a7ca26a23fd9d8861
# generated_utc: 2026-08-31T00:00:00Z (run-of-record date, not a wall clock - a wall clock would break the byte-stability rule)
# note: V1 R19 start-stop at the 35 kW bus fixed point on WS3's 3.0 kWh band
# note: bus-side electrical quantities (R12)
# note: columns absent by design: gear / lockup / motor_disconnect / P_comp_brake_kW / T_motor_C - see the V2 trace header
# note: soc_pct is on the USABLE window, not on nameplate
t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW,Tj_inv_C,V_bus_V,P_dis_cap_kW,P_chg_cap_kW,state_DISPATCH,state_BLEND,state_VEHICLE,state_THERMAL,state_TRACTION,state_FAULT
412.1,3524.74,0,0,0,0,2.37242,92.8995,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8227,25.8079,2,33,55.0478,662.52,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
412.2,3524.74,0,0,0,0,2.37242,93.1367,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8307,25.8082,2,33,55.0144,662.525,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
412.3,3524.74,0,0,0,0,2.37242,93.374,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8387,25.8085,2,33,54.981,662.53,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
412.4,3524.74,0,0,0,0,2.37242,93.6112,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8468,25.8088,2,33,54.9477,662.535,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
412.5,3524.74,0,0,0,0,2.37242,93.8485,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8548,25.8091,2,33,54.9145,662.54,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
412.6,3524.74,0,0,0,0,2.37242,94.0857,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8628,25.8094,2,33,54.8815,662.545,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
412.7,3524.74,0,0,0,0,2.37242,94.3229,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8708,25.8097,2,33,54.8486,662.55,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
412.8,3524.74,0,0,0,0,2.37242,94.5602,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8789,25.8101,2,33,54.8157,662.555,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
412.9,3524.74,0,0,0,0,2.37242,94.7974,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8869,25.8104,2,33,54.783,662.559,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413,3524.74,0,0,0,0,2.37242,95.0347,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.8949,25.8107,2,33,54.7504,662.564,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.1,3524.74,0,0,0,0,2.37242,95.2719,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9029,25.811,2,33,54.7179,662.569,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.2,3524.74,0,0,0,0,2.37242,95.5091,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9109,25.8113,2,33,54.6855,662.574,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.3,3524.74,0,0,0,0,2.37242,95.7464,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.919,25.8116,2,33,54.6532,662.579,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.4,3524.74,0,0,0,0,2.37242,95.9836,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.927,25.8119,2,33,54.621,662.584,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.5,3524.74,0,0,0,0,2.37242,96.2209,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.935,25.8122,2,33,54.589,662.589,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.6,3524.74,0,0,0,0,2.37242,96.4581,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.943,25.8125,2,33,54.557,662.594,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.7,3524.74,0,0,0,0,2.37242,96.6954,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9511,25.8128,2,33,54.5251,662.599,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.8,3524.74,0,0,0,0,2.37242,96.9326,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9591,25.8132,2,33,54.4934,662.603,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
413.9,3524.74,0,0,0,0,2.37242,97.1698,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9671,25.8135,2,33,54.4618,662.608,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414,3524.74,0,0,0,0,2.37242,97.4071,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9751,25.8138,2,33,54.4302,662.613,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.1,3524.74,0,0,0,0,2.37242,97.6443,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9831,25.8141,2,33,54.3988,662.618,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.2,3524.74,0,0,0,0,2.37242,97.8816,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9912,25.8144,2,33,54.3675,662.623,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.3,3524.74,0,0,0,0,2.37242,98.1188,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,44.9992,25.8147,2,33,54.3362,662.628,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.4,3524.74,0,0,0,0,2.37242,98.356,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0072,25.815,2,33,54.3051,662.633,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.5,3524.74,0,0,0,0,2.37242,98.5933,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0152,25.8153,2,33,54.2741,662.638,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.6,3524.74,0,0,0,0,2.37242,98.8305,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0233,25.8156,2,33,54.2432,662.643,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.7,3524.74,0,0,0,0,2.37242,99.0678,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0313,25.8159,2,33,54.2124,662.647,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.8,3524.74,0,0,0,0,2.37242,99.305,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0393,25.8162,2,33,54.1817,662.652,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
414.9,3524.74,0,0,0,0,2.37242,99.5423,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0473,25.8166,2,33,54.1511,662.657,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415,3524.74,0,0,0,0,2.37242,99.7795,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0553,25.8169,2,33,54.1205,662.662,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.1,3524.74,0,0,0,0,2.37242,100.017,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0634,25.8172,2,33,54.0901,662.667,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.2,3524.74,0,0,0,0,2.37242,100.254,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0714,25.8175,2,33,54.0598,662.672,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.3,3524.74,0,0,0,0,2.37242,100.491,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0794,25.8178,2,33,54.0296,662.677,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.4,3524.74,0,0,0,0,2.37242,100.728,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0874,25.8181,2,33,53.9995,662.682,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.5,3524.74,0,0,0,0,2.37242,100.966,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.0955,25.8184,2,33,53.9695,662.687,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.6,3524.74,0,0,0,0,2.37242,101.203,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1035,25.8187,2,33,53.9397,662.691,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.7,3524.74,0,0,0,0,2.37242,101.44,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1115,25.819,2,33,53.9099,662.696,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.8,3524.74,0,0,0,0,2.37242,101.677,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1195,25.8193,2,33,53.8802,662.701,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
415.9,3524.74,0,0,0,0,2.37242,101.915,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1275,25.8196,2,33,53.8506,662.706,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416,3524.74,0,0,0,0,2.37242,102.152,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1356,25.8199,2,33,53.821,662.711,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.1,3524.74,0,0,0,0,2.37242,102.389,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1436,25.8203,2,33,53.7916,662.716,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.2,3524.74,0,0,0,0,2.37242,102.626,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1516,25.8206,2,33,53.7623,662.721,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.3,3524.74,0,0,0,0,2.37242,102.864,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1596,25.8209,2,33,53.7331,662.726,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.4,3524.74,0,0,0,0,2.37242,103.101,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1677,25.8212,2,33,53.704,662.731,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.5,3524.74,0,0,0,0,2.37242,103.338,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1757,25.8215,2,33,53.675,662.735,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.6,3524.74,0,0,0,0,2.37242,103.575,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1837,25.8218,2,33,53.6461,662.74,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.7,3524.74,0,0,0,0,2.37242,103.813,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1917,25.8221,2,33,53.6173,662.745,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.8,3524.74,0,0,0,0,2.37242,104.05,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.1997,25.8224,2,33,53.5885,662.75,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
416.9,3524.74,0,0,0,0,2.37242,104.287,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.2078,25.8227,2,33,53.5599,662.755,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417,3524.74,0,0,0,0,2.37242,104.524,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.2158,25.823,2,33,53.5314,662.76,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.1,3524.74,0,0,0,0,2.37242,104.762,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.2238,25.8233,2,33,53.5029,662.765,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.2,3524.74,0,0,0,0,2.37242,104.999,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.2318,25.8236,2,33,53.4746,662.77,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.3,3524.74,0,0,0,0,2.37242,105.236,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.2399,25.824,2,33,53.4464,662.775,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.4,3524.74,0,0,0,0,2.37242,105.473,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.2479,25.8243,2,33,53.4182,662.779,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.5,3524.74,0,0,0,0,2.37242,105.711,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.2559,25.8246,2,33,53.3901,662.784,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.6,3524.74,0,0,0,0,2.37242,105.948,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.2639,25.8249,2,33,53.3622,662.789,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.7,3524.74,0,0,0,0,2.37242,106.185,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.272,25.8252,2,33,53.3343,662.794,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.8,3524.74,0,0,0,0,2.37242,106.422,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.28,25.8255,2,33,53.3065,662.799,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
417.9,3524.74,0,0,0,0,2.37242,106.66,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.288,25.8258,2,33,53.2788,662.804,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418,3524.74,0,0,0,0,2.37242,106.897,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.296,25.8261,2,33,53.2512,662.809,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.1,3524.74,0,0,0,0,2.37242,107.134,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.304,25.8264,2,33,53.2237,662.814,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.2,3524.74,0,0,0,0,2.37242,107.371,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3121,25.8267,2,33,53.1963,662.819,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.3,3524.74,0,0,0,0,2.37242,107.608,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3201,25.827,2,33,53.169,662.823,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.4,3524.74,0,0,0,0,2.37242,107.846,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3281,25.8273,2,33,53.1418,662.828,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.5,3524.74,0,0,0,0,2.37242,108.083,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3361,25.8276,2,33,53.1146,662.833,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.6,3524.74,0,0,0,0,2.37242,108.32,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3442,25.828,2,33,53.0876,662.838,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.7,3524.74,0,0,0,0,2.37242,108.557,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3522,25.8283,2,33,53.0606,662.843,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.8,3524.74,0,0,0,0,2.37242,108.795,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3602,25.8286,2,33,53.0338,662.848,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
418.9,3524.74,0,0,0,0,2.37242,109.032,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3682,25.8289,2,33,53.007,662.853,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419,3524.74,0,0,0,0,2.37242,109.269,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3762,25.8292,2,33,52.9803,662.858,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.1,3524.74,0,0,0,0,2.37242,109.506,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3843,25.8295,2,33,52.9537,662.863,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.2,3524.74,0,0,0,0,2.37242,109.744,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.3923,25.8298,2,33,52.9272,662.867,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.3,3524.74,0,0,0,0,2.37242,109.981,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4003,25.8301,2,33,52.9007,662.872,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.4,3524.74,0,0,0,0,2.37242,110.218,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4083,25.8304,2,33,52.8744,662.877,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.5,3524.74,0,0,0,0,2.37242,110.455,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4164,25.8307,2,33,52.8482,662.882,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.6,3524.74,0,0,0,0,2.37242,110.693,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4244,25.831,2,33,52.822,662.887,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.7,3524.74,0,0,0,0,2.37242,110.93,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4324,25.8313,2,33,52.7959,662.892,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.8,3524.74,0,0,0,0,2.37242,111.167,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4404,25.8316,2,33,52.7699,662.897,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
419.9,3524.74,0,0,0,0,2.37242,111.404,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4484,25.8319,2,33,52.744,662.902,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420,3524.74,0,0,0,0,2.37242,111.642,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4565,25.8322,2,33,52.7182,662.907,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.1,3524.74,0,0,0,0,2.37242,111.879,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4645,25.8326,2,33,52.6925,662.911,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.2,3524.74,0,0,0,0,2.37242,112.116,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4725,25.8329,2,33,52.6669,662.916,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.3,3524.74,0,0,0,0,2.37242,112.353,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4805,25.8332,2,33,52.6413,662.921,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.4,3524.74,0,0,0,0,2.37242,112.591,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4886,25.8335,2,33,52.6158,662.926,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.5,3524.74,0,0,0,0,2.37242,112.828,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.4966,25.8338,2,33,52.5904,662.931,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.6,3524.74,0,0,0,0,2.37242,113.065,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5046,25.8341,2,33,52.5651,662.936,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.7,3524.74,0,0,0,0,2.37242,113.302,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5126,25.8344,2,33,52.5399,662.941,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.8,3524.74,0,0,0,0,2.37242,113.54,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5206,25.8347,2,33,52.5148,662.946,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
420.9,3524.74,0,0,0,0,2.37242,113.777,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5287,25.835,2,33,52.4897,662.951,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421,3524.74,0,0,0,0,2.37242,114.014,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5367,25.8353,2,33,52.4648,662.955,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.1,3524.74,0,0,0,0,2.37242,114.251,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5447,25.8356,2,33,52.4399,662.96,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.2,3524.74,0,0,0,0,2.37242,114.488,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5527,25.8359,2,33,52.4151,662.965,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.3,3524.74,0,0,0,0,2.37242,114.726,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5608,25.8362,2,33,52.3904,662.97,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.4,3524.74,0,0,0,0,2.37242,114.963,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5688,25.8365,2,33,52.3657,662.975,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.5,3524.74,0,0,0,0,2.37242,115.2,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5768,25.8368,2,33,52.3412,662.98,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.6,3524.74,0,0,0,0,2.37242,115.437,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5848,25.8371,2,33,52.3167,662.985,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.7,3524.74,0,0,0,0,2.37242,115.675,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.5928,25.8375,2,33,52.2923,662.99,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.8,3524.74,0,0,0,0,2.37242,115.912,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.6009,25.8378,2,33,52.268,662.995,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
421.9,3524.74,0,0,0,0,2.37242,116.149,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.6089,25.8381,2,33,52.2438,662.999,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
422,3524.74,0,0,0,0,2.37242,116.386,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.6169,25.8384,2,33,52.2197,663.004,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
422.1,3524.74,0,0,0,0,2.37242,116.624,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.6249,25.8387,2,33,52.1956,663.009,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
422.2,3524.74,0,0,0,0,2.37242,116.861,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.633,25.839,2,33,52.1716,663.014,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
422.3,3524.74,0,0,0,0,2.37242,117.098,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.641,25.8393,2,33,52.1477,663.019,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
422.4,3524.74,0,0,0,0,2.37242,117.335,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.649,25.8396,2,33,52.1239,663.024,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
422.5,3524.74,0,0,0,0,2.37242,117.573,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.657,25.8399,2,33,52.1001,663.029,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
422.6,3524.74,0,0,0,0,2.37242,117.81,0,0,1571.72,225.268,37.0768,2,35,2,0,0,0,0,0,45.665,25.8402,2,33,52.0765,663.034,125,110,D_PIN,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
