# program: Project Volt
# workstream: WS5
# round: r1 (first pass; no FINDINGS_WS5_r*.md exists)
# vehicle: V2
# architecture: pure series (BASELINE_v3 executed Gate G1's kill clause; no clutch, no mode selection, no synchronisation)
# duty: descent6pct-70kmh
# corner: resistor-loss
# seed: 0
# mass_kg: 7180.0
# payload_kg: 3480.0
# baseline_version: BASELINE_v7_FREEZE.md (research freeze; supersedes v6, which superseded v5)
# results_file: results_ws5.json
# results_sha256: 9c702dd9117e87eedad7b4257d91a94e70bf43285b81d22a7ca26a23fd9d8861
# generated_utc: 2026-08-31T00:00:00Z (run-of-record date, not a wall clock - a wall clock would break the byte-stability rule)
# note: FAULT CASE, not a duty case: brake-resistor loss on the 10 km 6% descent at 70 km/h, +20% payload, 45 C cells
# note: the R15 cascade with its third stage removed: watch P_friction_brake_kW rise as the pack fills
# note: this file uses the TRACE_SCHEMA naming pattern with the fault as the 'corner' field; it is a deterministic single-seed fault injection, so seed is 0
# note: columns absent by design: gear / lockup / motor_disconnect / P_comp_brake_kW / T_motor_C - see the V2 duty trace header
t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW,Tj_inv_C,V_bus_V,P_dis_cap_kW,P_chg_cap_kW,state_DISPATCH,state_BLEND,state_VEHICLE,state_THERMAL,state_TRACTION,state_FAULT
315.6,5942.22,70,-6,-356.533,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.7576,46.7149,0,44.8784,91.558,692.475,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
315.7,5944.17,70,-6,-356.65,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.7685,46.7153,0,44.8784,91.558,692.485,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
315.8,5946.11,70,-6,-356.767,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.7794,46.7157,0,44.8784,91.558,692.494,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
315.9,5948.06,70,-6,-356.883,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.7903,46.7161,0,44.8784,91.558,692.503,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316,5950,70,-6,-357,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8013,46.7165,0,44.8784,91.558,692.512,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.1,5951.94,70,-6,-357.117,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8122,46.7168,0,44.8784,91.558,692.521,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.2,5953.89,70,-6,-357.233,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8231,46.7172,0,44.8784,91.558,692.531,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.3,5955.83,70,-6,-357.35,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.834,46.7176,0,44.8784,91.558,692.54,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.4,5957.78,70,-6,-357.467,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8449,46.718,0,44.8784,91.558,692.549,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.5,5959.72,70,-6,-357.583,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8558,46.7184,0,44.8784,91.558,692.558,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.6,5961.67,70,-6,-357.7,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8667,46.7188,0,44.8784,91.558,692.567,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.7,5963.61,70,-6,-357.817,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8776,46.7192,0,44.8784,91.558,692.576,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.8,5965.56,70,-6,-357.933,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8885,46.7196,0,44.8784,91.558,692.586,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
316.9,5967.5,70,-6,-358.05,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.8994,46.7199,0,44.8784,91.558,692.595,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317,5969.44,70,-6,-358.167,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.9104,46.7203,0,44.8784,91.558,692.604,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.1,5971.39,70,-6,-358.283,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.9213,46.7207,0,44.8784,91.558,692.613,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.2,5973.33,70,-6,-358.4,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.9322,46.7211,0,44.8784,91.558,692.622,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.3,5975.28,70,-6,-358.517,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.9431,46.7215,0,44.8784,91.558,692.631,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.4,5977.22,70,-6,-358.633,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.954,46.7219,0,44.8784,91.558,692.641,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.5,5979.17,70,-6,-358.75,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.9649,46.7223,0,44.8784,91.558,692.65,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.6,5981.11,70,-6,-358.867,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.9758,46.7226,0,44.8784,91.558,692.659,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.7,5983.06,70,-6,-358.983,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.9867,46.723,0,44.8784,91.558,692.668,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.8,5985,70,-6,-359.1,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,84.9976,46.7234,0,44.8784,91.558,692.677,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
317.9,5986.94,70,-6,-359.217,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.0085,46.7238,0,44.8784,91.558,692.686,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318,5988.89,70,-6,-359.333,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.0195,46.7242,0,44.8784,91.558,692.696,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.1,5990.83,70,-6,-359.45,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.0304,46.7246,0,44.8784,91.558,692.705,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.2,5992.78,70,-6,-359.567,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.0413,46.725,0,44.8784,91.558,692.714,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.3,5994.72,70,-6,-359.683,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.0522,46.7253,0,44.8784,91.558,692.723,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.4,5996.67,70,-6,-359.8,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.0631,46.7257,0,44.8784,91.558,692.732,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.5,5998.61,70,-6,-359.917,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.074,46.7261,0,44.8784,91.558,692.741,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.6,6000.56,70,-6,-360.033,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.0849,46.7265,0,44.8784,91.558,692.751,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.7,6002.5,70,-6,-360.15,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.0958,46.7269,0,44.8784,91.558,692.76,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.8,6004.44,70,-6,-360.267,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.1067,46.7273,0,44.8784,91.558,692.769,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
318.9,6006.39,70,-6,-360.383,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.1176,46.7277,0,44.8784,91.558,692.778,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319,6008.33,70,-6,-360.5,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.1286,46.728,0,44.8784,91.558,692.787,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.1,6010.28,70,-6,-360.617,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.1395,46.7284,0,44.8784,91.558,692.796,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.2,6012.22,70,-6,-360.733,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.1504,46.7288,0,44.8784,91.558,692.806,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.3,6014.17,70,-6,-360.85,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.1613,46.7292,0,44.8784,91.558,692.815,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.4,6016.11,70,-6,-360.967,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.1722,46.7296,0,44.8784,91.558,692.824,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.5,6018.06,70,-6,-361.083,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.1831,46.73,0,44.8784,91.558,692.833,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.6,6020,70,-6,-361.2,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.194,46.7304,0,44.8784,91.558,692.842,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.7,6021.94,70,-6,-361.317,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2049,46.7307,0,44.8784,91.558,692.851,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.8,6023.89,70,-6,-361.433,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2158,46.7311,0,44.8784,91.558,692.861,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
319.9,6025.83,70,-6,-361.55,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2267,46.7315,0,44.8784,91.558,692.87,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320,6027.78,70,-6,-361.667,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2377,46.7319,0,44.8784,91.558,692.879,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.1,6029.72,70,-6,-361.783,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2486,46.7323,0,44.8784,91.558,692.888,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.2,6031.67,70,-6,-361.9,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2595,46.7327,0,44.8784,91.558,692.897,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.3,6033.61,70,-6,-362.017,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2704,46.7331,0,44.8784,91.558,692.906,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.4,6035.56,70,-6,-362.133,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2813,46.7334,0,44.8784,91.558,692.916,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.5,6037.5,70,-6,-362.25,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.2922,46.7338,0,44.8784,91.558,692.925,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.6,6039.44,70,-6,-362.367,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.3031,46.7342,0,44.8784,91.558,692.934,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.7,6041.39,70,-6,-362.483,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.314,46.7346,0,44.8784,91.5581,692.943,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.8,6043.33,70,-6,-362.6,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.3249,46.735,0,44.8784,91.5581,692.952,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
320.9,6045.28,70,-6,-362.717,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.3358,46.7354,0,44.8784,91.5581,692.962,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321,6047.22,70,-6,-362.833,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.3468,46.7357,0,44.8784,91.5581,692.971,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.1,6049.17,70,-6,-362.95,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.3577,46.7361,0,44.8784,91.5581,692.98,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.2,6051.11,70,-6,-363.067,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.3686,46.7365,0,44.8784,91.5581,692.989,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.3,6053.06,70,-6,-363.183,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.3795,46.7369,0,44.8784,91.5581,692.998,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.4,6055,70,-6,-363.3,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.3904,46.7373,0,44.8784,91.5581,693.007,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.5,6056.94,70,-6,-363.417,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4013,46.7377,0,44.8784,91.5581,693.017,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.6,6058.89,70,-6,-363.533,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4122,46.738,0,44.8784,91.5581,693.026,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.7,6060.83,70,-6,-363.65,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4231,46.7384,0,44.8784,91.5581,693.035,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.8,6062.78,70,-6,-363.767,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.434,46.7388,0,44.8784,91.5581,693.044,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
321.9,6064.72,70,-6,-363.883,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4449,46.7392,0,44.8784,91.5581,693.053,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322,6066.67,70,-6,-364,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4559,46.7396,0,44.8784,91.5581,693.062,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.1,6068.61,70,-6,-364.117,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4668,46.74,0,44.8784,91.5581,693.072,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.2,6070.56,70,-6,-364.233,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4777,46.7404,0,44.8784,91.5581,693.081,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.3,6072.5,70,-6,-364.35,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4886,46.7407,0,44.8784,91.5581,693.09,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.4,6074.44,70,-6,-364.467,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.4995,46.7411,0,44.8784,91.5581,693.099,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.5,6076.39,70,-6,-364.583,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.5104,46.7415,0,44.8784,91.5581,693.108,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.6,6078.33,70,-6,-364.7,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.5213,46.7419,0,44.8784,91.5581,693.117,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.7,6080.28,70,-6,-364.817,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.5322,46.7423,0,44.8784,91.5581,693.127,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.8,6082.22,70,-6,-364.933,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.5431,46.7427,0,44.8784,91.5581,693.136,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
322.9,6084.17,70,-6,-365.05,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.554,46.743,0,44.8784,91.5581,693.145,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323,6086.11,70,-6,-365.167,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.565,46.7434,0,44.8784,91.5581,693.154,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.1,6088.06,70,-6,-365.283,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.5759,46.7438,0,44.8784,91.5581,693.163,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.2,6090,70,-6,-365.4,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.5868,46.7442,0,44.8784,91.5581,693.172,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.3,6091.94,70,-6,-365.517,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.5977,46.7446,0,44.8784,91.5581,693.182,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.4,6093.89,70,-6,-365.633,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.6086,46.745,0,44.8784,91.5581,693.191,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.5,6095.83,70,-6,-365.75,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.6195,46.7453,0,44.8784,91.5581,693.2,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.6,6097.78,70,-6,-365.867,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.6304,46.7457,0,44.8784,91.5581,693.209,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.7,6099.72,70,-6,-365.983,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.6413,46.7461,0,44.8784,91.5581,693.218,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.8,6101.67,70,-6,-366.1,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.6522,46.7465,0,44.8784,91.5581,693.227,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
323.9,6103.61,70,-6,-366.217,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.6631,46.7469,0,44.8784,91.5581,693.237,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
324,6105.56,70,-6,-366.333,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.6741,46.7472,0,44.8784,91.5581,693.246,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
324.1,6107.5,70,-6,-366.45,-51.1972,0,0,0,0,0,0,0,0,0,-44.8784,-46.8784,-51.1972,46.8784,0,0,85.685,46.7476,0,44.8784,91.5581,693.255,125,110,D_OFF,B_PACK,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
